model_id,alpha,window_size,stat_size,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_602,0.005,500,50,1,1000,229,180554.47598253275,5.681222707423581,133.02183406113537,0.1762206702707565,0.16559174050891703,0.43388357827762886,0.41057401886159983,0.7238019718529608,0.9916132145389788,0.06953944205305161,0.10726328154959218,2.920104803493445,4.285427074235805,9.391488812832756,-9.359010370896511,-21.326498395489253,-4.597973782180926,5.6244541484716155,124.30131004366812,0.056768558951965066,5.236459970887918
model_603,0.005,500,50,1,2000,229,180554.47598253275,5.681222707423581,79.97816593886463,0.22298364642400592,0.1625837520514652,0.49053890606871087,0.36093744346033213,0.4307813023520704,0.9247282468223902,0.06522904430234286,0.142564302193879,4.817056768558954,6.800908296943235,5.689866900229719,-5.639405228075001,-12.820846589811401,-3.616370136726451,4.973799126637554,74.7292576419214,0.7074235807860262,3.5813391557496366
model_604,0.005,500,50,1,3000,229,180554.47598253275,5.681222707423581,57.275109170305676,0.21043233958195418,0.13811971909005488,0.41436572364449714,0.2733885048157743,0.30742030217691657,0.6910663757568458,0.06541690690299115,0.14375074961175466,5.460081081081082,7.072792792792789,4.120377719930451,-5.543764466016578,-10.685220234020582,-5.540722171534226,3.668122270742358,53.60698689956332,2.013100436681223,2.3953770014556053
model_605,0.005,500,50,1,5000,229,180554.47598253275,5.681222707423581,34.275109170305676,0.1952249020807371,0.12417755337526212,0.3127814981272516,0.20222251038332917,0.17182061773315305,0.4242174987583413,0.06421643061800295,0.15272813127947885,5.5620932642487055,6.722981347150264,2.4677844162059825,-5.40512574764638,-8.448617465356339,-7.6126375307127985,2.2751091703056767,32.0,3.406113537117904,1.4706666666666663
model_606,0.005,500,50,10,500,229,180554.47598253275,5.681222707423581,199.75982532751092,0.1337028310842308,0.1333391205224291,0.36084072996342703,0.36012762060886266,0.9897432205035596,0.9965429403202329,0.06418056790659508,0.07853158594705885,1.8189868995633147,2.736604366812227,14.068223576618516,-14.921402883698798,-32.88101862760497,-6.9808963217893805,5.668122270742358,186.6069868995633,0.013100436681222707,5.652719068413391
model_607,0.005,500,50,10,1000,229,180554.47598253275,5.681222707423581,133.13100436681222,0.176706672536158,0.1666229916154267,0.43535433565612747,0.41333749499704636,0.7575869940916178,0.994195178911336,0.0702838399353106,0.10749322336871749,2.8295196506550164,4.1950969432314436,9.389056631813258,-9.328683745213127,-21.29725377863411,-4.54527209094805,5.637554585152839,124.31441048034935,0.043668122270742356,5.266687045123726
model_608,0.005,500,50,10,2000,229,180554.47598253275,5.681222707423581,80.09170305676857,0.2239561641235241,0.16329028204208784,0.4920418077288057,0.36193336384849834,0.41521327019015175,0.9256246030135061,0.06438795995588105,0.14325093122219357,4.88528384279476,6.86435807860262,5.693923073296555,-5.609930786167586,-12.801943369477996,-3.5597760228966604,4.986899563318778,74.8122270742358,0.6943231441048034,3.5892314410480357
model_609,0.005,500,50,10,3000,229,180554.47598253275,5.681222707423581,57.314410480349345,0.21174267562275054,0.14007094213461566,0.41695491437041077,0.27825424567678986,0.32145628831025697,0.6890060976498172,0.06611724948707585,0.14457433413625057,5.293592760180996,7.004400904977376,4.118549562196772,-5.4555799706366335,-10.595113249518896,-5.401097173990263,3.7161572052401746,53.59825327510917,1.965065502183406,2.442704512372634
model_610,0.005,500,50,10,5000,229,180554.47598253275,5.681222707423581,34.21834061135371,0.19238547194380792,0.12323682643913313,0.3096125197370206,0.20010572734127197,0.18018128088767696,0.42690398621557113,0.06438947578090881,0.15000716611527648,5.5888307692307695,6.791694358974361,2.4780973814294134,-5.537326322449016,-8.583700364929825,-7.813265938763197,2.2096069868995634,32.00873362445415,3.4716157205240177,1.4357350800582238
model_611,0.005,500,50,50,500,229,180554.47598253275,5.681222707423581,200.25327510917032,0.132927496419899,0.13252544175209532,0.3592929470874898,0.358478511845861,0.9876546050062618,0.9952328966521106,0.0637958781638022,0.07795602397748326,1.8966812227074246,2.7914768558952,14.137362740798968,-14.895286269275925,-32.90822393857411,-6.858249749037313,5.6593886462882095,187.1528384279476,0.021834061135371178,5.638986899563319
model_612,0.005,500,50,50,1000,229,180554.47598253275,5.681222707423581,133.65065502183407,0.17651115691488972,0.16699648130192693,0.43475748232564226,0.4135395204084831,0.7462106039777502,0.994391125613833,0.07194271205534598,0.1074084513607361,2.893117903930131,4.196569432314414,9.427858848283146,-9.433604663505337,-21.455074050698922,-4.649944205716404,5.633187772925764,124.86026200873363,0.048034934497816595,5.265863173216886
model_613,0.005,500,50,50,2000,229,180554.47598253275,5.681222707423581,80.37991266375546,0.22338984419955374,0.16380262438174215,0.4903845493011771,0.3613701277775504,0.41887477123156547,0.9256163001025575,0.06587400002652727,0.14324983367622013,4.875170305676858,6.933149344978164,5.717414476170199,-5.662943148781803,-12.88322717674691,-3.6204867243189005,5.013100436681222,75.08733624454149,0.6681222707423581,3.648430858806405
model_614,0.005,500,50,50,3000,229,180554.47598253275,5.681222707423581,57.55021834061135,0.20940792534270197,0.13780868247614755,0.4112858528371202,0.27149923055067593,0.29957106533333094,0.6797792779330155,0.06460246422893064,0.14304211226086339,5.325178571428566,6.992232142857138,4.140153969191807,-5.562205352736719,-10.727676297203422,-5.53842184556887,3.6768558951965065,53.87336244541485,2.004366812227074,2.397161572052403
model_615,0.005,500,50,50,5000,229,180554.47598253275,5.681222707423581,33.80786026200873,0.1939299771885982,0.12236824327674437,0.31400625480691574,0.20137407514207598,0.18919755395159968,0.4405541845915594,0.06637003691939479,0.15184192263208357,5.501040000000001,6.706952999999999,2.438199065492437,-5.349583689380282,-8.34600163154521,-7.558798299083843,2.296943231441048,31.510917030567686,3.3842794759825328,1.4576390101892291
model_616,0.005,500,50,100,500,229,180554.47598253275,5.681222707423581,200.41048034934497,0.13313580867981673,0.13272032932839262,0.3595095117826196,0.3586785998694506,0.9887203151331073,0.9959970887918487,0.0638032623688162,0.07817754811355038,1.9198689956331907,2.7972890829694346,14.148806023703992,-14.954199446198794,-32.98224261524937,-6.957645110581804,5.668122270742358,187.3013100436681,0.013100436681222707,5.646363901018923
model_617,0.005,500,50,100,1000,229,180554.47598253275,5.681222707423581,133.77729257641923,0.1763440659731891,0.16659858420980242,0.4346970095753694,0.41268354637167315,0.7441428815497657,0.9946943764629355,0.07172184250605121,0.10724769127372707,2.8968384279475967,4.210734497816591,9.444829393038292,-9.476929963665267,-21.512967831299022,-4.70781932679162,5.637554585152839,125.0,0.043668122270742356,5.269228529839884
model_618,0.005,500,50,100,2000,229,180554.47598253275,5.681222707423581,80.45414847161572,0.2218757980670174,0.1625291319329332,0.486288736773985,0.3577720214530077,0.42150785503277155,0.9178356627817199,0.06647019785162324,0.1424219346015006,4.913065502183408,6.935037554585147,5.724517073465736,-5.681084446527081,-12.907643155644324,-3.631123869261037,4.991266375545852,75.16593886462883,0.6899563318777293,3.624430858806406
model_619,0.005,500,50,100,3000,229,180554.47598253275,5.681222707423581,57.60262008733624,0.21100018839047738,0.14015661971327906,0.41464841383636697,0.27627390816201497,0.30930135202868314,0.6842679942570773,0.06557567689420181,0.14404596314342924,5.246803571428569,6.90357857142857,4.140101606234981,-5.5102204234283665,-10.678557771768418,-5.467536465415546,3.6943231441048034,53.90829694323144,1.9868995633187774,2.4377874818049494
model_620,0.005,500,50,100,5000,229,180554.47598253275,5.681222707423581,33.81659388646288,0.19128600760441433,0.12226181341703811,0.3086207063759844,0.2013716024492295,0.1926810549241836,0.4285075945973711,0.06766606603253239,0.15007190377937601,5.41950505050505,6.588198989898991,2.44009620873499,-5.373246143116373,-8.37302656408919,-7.598246762324286,2.2751091703056767,31.541484716157207,3.406113537117904,1.4572343522561868
model_621,0.005,500,100,1,500,229,180554.47598253275,5.681222707423581,224.24890829694323,0.12262705714912482,0.12249374636017475,0.33974009869219624,0.339484879052713,0.9939004512341271,0.9972987347441495,0.05844001843486337,0.07137630157532925,1.6734235807860276,2.443001746724891,15.819910495159942,-17.03773366737753,-37.20099950462806,-7.947367124298116,5.663755458515284,209.60262008733625,0.017467248908296942,5.6576943231441055
model_622,0.005,500,100,1,1000,229,180554.47598253275,5.681222707423581,149.58951965065503,0.16289642509191388,0.15736253990428753,0.41242549123883937,0.39977396413669625,0.8035154936965879,0.9939508453700594,0.06741244747312719,0.09810053095918292,2.617039301310043,3.850358078602621,10.566489559644587,-10.740841851761347,-24.201812054017598,-5.167561990807894,5.637554585152839,139.82096069868996,0.043668122270742356,5.418917030567686
model_623,0.005,500,100,1,2000,229,180554.47598253275,5.681222707423581,89.96069868995633,0.21473589523436268,0.16997270107903045,0.48344362497659965,0.38358946717265663,0.5011010866007013,0.9497444078454866,0.07302812564409258,0.13636362190995077,4.239615720524017,6.288735371179041,6.3836032903566835,-6.166768642369075,-14.246292147815927,-3.576788549034295,5.213973799126638,84.02183406113537,0.4672489082969432,4.076195050946143
model_624,0.005,500,100,1,3000,229,180554.47598253275,5.681222707423581,56.45414847161572,0.21135158771277698,0.14184674648627035,0.411119961827122,0.27888432831984095,0.3083973914888377,0.6813882545516248,0.06798267793486931,0.14504004435521944,5.223727272727271,6.979748181818178,4.060807070659969,-5.433777655371629,-10.496951003877959,-5.474243382865189,3.663755458515284,52.790393013100434,2.017467248908297,2.4370305676855906
model_625,0.005,500,100,1,5000,229,180554.47598253275,5.681222707423581,34.951965065502186,0.19346901996426677,0.12694209212830568,0.31470131910841903,0.20914164911964117,0.183230867799324,0.4420679200925797,0.0627623839870814,0.15052114731497385,5.326104166666664,6.850467708333337,2.5248199068578807,-5.376278718228908,-8.4817354217582,-7.509139886114917,2.3231441048034935,32.62882096069869,3.3580786026200875,1.525542940320233
model_626,0.005,500,100,10,500,229,180554.47598253275,5.681222707423581,224.5109170305677,0.12269104905938764,0.1225101166428491,0.34002872769395975,0.33965663410114766,0.9941688873104234,0.9978445862725338,0.05844469663685319,0.07136492325437163,1.6785240174672498,2.485763318777292,15.821214420439908,-17.043801817109017,-37.231247894377546,-7.928244717339381,5.668122270742358,209.8122270742358,0.013100436681222707,5.658360989810771
model_627,0.005,500,100,10,1000,229,180554.47598253275,5.681222707423581,149.80349344978166,0.16263065538857233,0.15778281695751573,0.4120995901397794,0.4010175969421434,0.7830492081198477,0.9938052849624902,0.0667505457274875,0.09786352412023112,2.676122270742357,3.821351965065502,10.587174391848084,-10.735569493503785,-24.213443521157803,-5.149470907624374,5.641921397379913,140.00873362445415,0.039301310043668124,5.445080058224162
model_628,0.005,500,100,10,2000,229,180554.47598253275,5.681222707423581,90.10480349344978,0.21308440282481747,0.16803536521218299,0.48123713863972123,0.38069672637534274,0.4949557823658774,0.9466893479126975,0.07118430759311409,0.13491225571731874,4.293519650655019,6.264199999999994,6.4063485613741165,-6.270767790347978,-14.371437024920684,-3.7182497669480883,5.1965065502183405,84.21397379912663,0.4847161572052402,4.037630276564776
model_629,0.005,500,100,10,3000,229,180554.47598253275,5.681222707423581,56.54148471615721,0.2110360169150065,0.14269519202824577,0.41081936888318504,0.2808396479908716,0.3205650779565498,0.6840117370428185,0.06980194670100154,0.14489911257262034,5.181427272727273,6.906016363636359,4.070037003972389,-5.501169209646008,-10.577303746910204,-5.578822465031377,3.6157205240174672,52.92576419213974,2.0655021834061134,2.426815138282388
model_630,0.005,500,100,10,5000,229,180554.47598253275,5.681222707423581,34.9825327510917,0.19230634416937242,0.12630022441669142,0.312231645828168,0.20746687836636932,0.1771791381122231,0.43678575684098414,0.062362444217676685,0.1496093780198936,5.417316062176162,6.8349181347150285,2.529793333095728,-5.446758191151832,-8.55845938012994,-7.602697989675879,2.3013100436681224,32.68122270742358,3.3799126637554586,1.4932343522561866
model_631,0.005,500,100,50,500,229,180554.47598253275,5.681222707423581,225.235807860262,0.12274747289077108,0.12256139110470246,0.3402121739558693,0.33985568597774113,0.9970214768249703,0.9991182398387639,0.05867222190932078,0.07137632278206232,1.6798253275109123,2.465020087336236,15.883620013883673,-17.046092387625663,-37.29295407285333,-7.870259798286942,5.672489082969432,210.48034934497818,0.008733624454148471,5.66490538573508
model_632,0.005,500,100,50,1000,229,180554.47598253275,5.681222707423581,150.3056768558952,0.16173983130310673,0.1565436859586908,0.4103713205565856,0.3987333366299024,0.7948949194197075,0.9923165989759877,0.06841825468026733,0.0972533995911974,2.650218340611357,3.8457196506550244,10.643832602067302,-10.765081901783498,-24.290546701361585,-5.155187929942053,5.633187772925764,140.5065502183406,0.048034934497816595,5.433414847161572
model_633,0.005,500,100,50,2000,229,180554.47598253275,5.681222707423581,90.40174672489083,0.21222703290451356,0.16711183153499665,0.4783995092675786,0.37704009127563554,0.47927850932924143,0.9442127751946658,0.07068078280336054,0.13483415079120303,4.365650655021838,6.3009423580786015,6.417780011142695,-6.292686697957606,-14.415545440773982,-3.711606671527584,5.209606986899563,84.44978165938865,0.47161572052401746,4.020209606986899
model_634,0.005,500,100,50,3000,229,180554.47598253275,5.681222707423581,56.70305676855895,0.21037434818858766,0.14201889850582325,0.4117458036721935,0.2788812485840651,0.3170917681513623,0.6827403919395957,0.06757685512709677,0.14412288613883376,5.209751152073726,7.07456405529953,4.083062751792816,-5.528831299956946,-10.617445602531252,-5.6002446726872614,3.62882096069869,53.07423580786026,2.052401746724891,2.418020378457062
model_635,0.005,500,100,50,5000,229,180554.47598253275,5.681222707423581,35.10480349344978,0.19161721711126745,0.12582728882147928,0.3111846018740154,0.20566575421600375,0.18422859641713996,0.4401631048689872,0.06322825096520074,0.1492978313287603,5.418317460317457,6.883983068783069,2.539194025765558,-5.453459715235762,-8.5771695724986,-7.59902836739037,2.314410480349345,32.790393013100434,3.3668122270742358,1.4971120815138275
model_636,0.005,500,100,100,500,229,180554.47598253275,5.681222707423581,225.44978165938863,0.12241591381744395,0.12225100269171783,0.3392739327005594,0.33895568300056256,0.995323272069997,0.9976626357630725,0.058553163269451515,0.0711824254323888,1.6693187772925733,2.4623502183406107,15.894654718490964,-17.119245779391655,-37.383468479122456,-7.96530036839088,5.668122270742358,210.68558951965065,0.013100436681222707,5.661164483260554
model_637,0.005,500,100,100,1000,229,180554.47598253275,5.681222707423581,150.43231441048036,0.16207784912153134,0.15734946799803254,0.4106450164852603,0.40002213113481283,0.8196081792312205,0.9927135819057217,0.06936089219089318,0.0975735867726732,2.5797030567685533,3.7938943231441002,10.644195736045278,-10.799856241822757,-24.334818348340363,-5.211414489874,5.637554585152839,140.60262008733625,0.043668122270742356,5.448323144104804
model_638,0.005,500,100,100,2000,229,180554.47598253275,5.681222707423581,90.48034934497817,0.21086364913534716,0.16739204490793594,0.4769195116901737,0.3793793618688271,0.4829556606592312,0.9424938851569985,0.07125773096980305,0.1334395593309853,4.316803493449779,6.22680873362445,6.428086700375498,-6.33455695421115,-14.463648844287723,-3.789661664194698,5.179039301310044,84.52838427947599,0.5021834061135371,4.038401746724893
model_639,0.005,500,100,100,3000,229,180554.47598253275,5.681222707423581,56.76855895196506,0.21022225396456348,0.140654403909314,0.4111419421253476,0.27618284161881096,0.31890241504934547,0.6836760525914134,0.06721683102437695,0.14400704850919568,5.285603686635941,7.133903225806447,4.088995942361421,-5.55138875525831,-10.644821407976025,-5.6072925162357,3.6375545851528384,53.13100436681223,2.0436681222707422,2.3864541484716155
model_640,0.005,500,100,100,5000,229,180554.47598253275,5.681222707423581,35.122270742358076,0.18962265270663364,0.1263471412659592,0.30890879887461636,0.2074896547027937,0.17497233836175524,0.430388163652998,0.06369830396048128,0.14734220104063475,5.3559042553191505,6.7707553191489405,2.546805276908128,-5.50038921919881,-8.629863130553415,-7.678010342124129,2.2751091703056767,32.8471615720524,3.406113537117904,1.4912721979621537
model_641,0.01,50,20,1,500,229,180554.47598253275,5.681222707423581,350.0349344978166,0.08720397780335108,0.0872039131098366,0.2662202617438394,0.2662200904963011,0.9997816593886463,1.0,0.03950146913960644,0.048957209753429654,1.0579825327510914,1.5572000000000004,24.75996466929433,-27.88781825865245,-59.220012420687645,-13.064515937460179,5.681222707423581,327.05676855895194,0.0,5.681216885007278
model_642,0.01,50,20,1,1000,229,180554.47598253275,5.681222707423581,178.16157205240174,0.14348386786658773,0.1425392735972787,0.37917911467225784,0.37725892972595365,0.966750305236049,0.9952972791400739,0.06841073285752537,0.08486572563686767,2.1044628820960676,3.1351493449781627,12.640544266266772,-12.979570458868896,-28.960261481543778,-6.028526257575121,5.6593886462882095,166.46724890829694,0.021834061135371178,5.606925764192139
model_643,0.01,50,20,1,2000,229,180554.47598253275,5.681222707423581,90.03930131004367,0.21058258596892063,0.16636138492869618,0.4776914454503084,0.3809636356554521,0.4880439290566442,0.9429319777605162,0.06811087849424649,0.13271881727599857,4.294052401746721,6.269948471615719,6.439648034211639,-6.225364321973134,-14.289513034415224,-3.708573808546849,5.179039301310044,84.11353711790393,0.5021834061135371,4.037883551673945
model_644,0.01,50,20,1,3000,229,180554.47598253275,5.681222707423581,60.35807860262009,0.21675915864563972,0.1438976530193472,0.43598339671577424,0.2906176857440484,0.31888891818573295,0.7394701126142174,0.06796199014059148,0.14580478104014047,5.431777777777776,7.240494222222226,4.3514033014642015,-5.452977253987482,-10.853240918444875,-5.110924024378873,3.925764192139738,56.43231441048035,1.755458515283843,2.5830043668122262
model_645,0.01,50,20,1,5000,229,180554.47598253275,5.681222707423581,36.467248908296945,0.18671447536734873,0.1232710272981489,0.31247031370116496,0.20631187074741286,0.18137001851360957,0.452068474451598,0.06022580649752305,0.14193028174059596,5.320980198019799,6.596440594059405,2.6607795372227514,-5.472415543480912,-8.709486733021242,-7.495801346090659,2.3973799126637556,34.069868995633186,3.2838427947598254,1.5461513828238722
model_646,0.01,50,20,10,500,229,180554.47598253275,5.681222707423581,349.90393013100436,0.08716196047409057,0.08716196047409057,0.2661743331393854,0.2661743331393854,1.0,1.0,0.039458644820700946,0.04893106347648062,1.0365589519650629,1.5506576419213953,24.763473960231966,-27.874729563129613,-59.19371444984405,-13.058031879597717,5.681222707423581,326.94323144104806,0.0,5.681222707423581
model_647,0.01,50,20,10,1000,229,180554.47598253275,5.681222707423581,178.235807860262,0.14324542309716107,0.14225592704212037,0.37907833986682204,0.37701122530002495,0.9652271822705936,0.9952972791400739,0.0678734734166875,0.08463994560380084,2.1255895196506556,3.124675109170302,12.648292352884678,-13.026707801354355,-29.01717701115286,-6.075141318725845,5.6593886462882095,166.58515283842794,0.021834061135371178,5.605024745269287
model_648,0.01,50,20,10,2000,229,180554.47598253275,5.681222707423581,90.06986899563319,0.21019970119433848,0.16624536582098443,0.47674923213133763,0.38031193970750843,0.48386646924728094,0.9406068846956337,0.06793221822994724,0.1324511949169542,4.309886462882095,6.248778165938868,6.434482327698926,-6.236620040826271,-14.300430808257003,-3.7156316876785915,5.1615720524017465,84.10917030567686,0.519650655021834,4.001048034934496
model_649,0.01,50,20,10,3000,229,180554.47598253275,5.681222707423581,60.35807860262009,0.2162221789572035,0.14374180069965295,0.4342207183015594,0.2905164452383873,0.3130592796050027,0.737999621678661,0.06628055040360019,0.14555095251159866,5.403321428571429,7.202880357142861,4.351624424606599,-5.464372574292006,-10.86702612272203,-5.142958463832453,3.908296943231441,56.44978165938865,1.7729257641921397,2.5902328966521093
model_650,0.01,50,20,10,5000,229,180554.47598253275,5.681222707423581,36.467248908296945,0.18739574299219344,0.12316625146447359,0.31347647979457105,0.20582360329380944,0.18205463229866004,0.4524049405085881,0.06028568368275968,0.1424440322690993,5.255144278606961,6.615200995024875,2.658910707867996,-5.478297166076607,-8.714888101285299,-7.497556283625101,2.4017467248908297,34.06550218340611,3.2794759825327513,1.5425997088791856
model_651,0.01,50,20,50,500,229,180554.47598253275,5.681222707423581,349.94323144104806,0.08678929972025855,0.08678857603009663,0.2657448817542307,0.2657429812622625,0.9994457507557944,0.9996640913671482,0.03938703349463954,0.04863204673589215,1.0355109170305636,1.5414646288209581,24.783459321893126,-27.88740830900257,-59.21121363398419,-13.072667218564163,5.676855895196507,327.0,0.004366812227074236,5.676791848617176
model_652,0.01,50,20,50,1000,229,180554.47598253275,5.681222707423581,178.4061135371179,0.1428900662027097,0.14200048316784805,0.37824522078484046,0.3763645236926082,0.9633489637342707,0.9941449259134849,0.06732229033339115,0.08444586754405858,2.0514934497816584,3.0578567685589517,12.665274741012896,-13.02090380931769,-29.01949970881426,-6.0696407940672215,5.646288209606987,166.6768558951965,0.034934497816593885,5.596692867540029
model_653,0.01,50,20,50,2000,229,180554.47598253275,5.681222707423581,90.08296943231441,0.21096126434885945,0.16527211871024894,0.4791315676905522,0.3792074708869547,0.48325469839405105,0.9447234904690595,0.06825787762132139,0.13277513837101318,4.388585152838423,6.31518689956331,6.440285405148894,-6.269693414838902,-14.338788974622698,-3.7416958532876152,5.187772925764192,84.17467248908297,0.49344978165938863,3.9795254730713268
model_654,0.01,50,20,50,3000,229,180554.47598253275,5.681222707423581,60.36244541484716,0.21462664996487404,0.14257769063229644,0.43273798919039375,0.2892718896584166,0.31023224855744763,0.7341334732710278,0.06547102232866138,0.1441388817736895,5.363431111111109,7.165033777777777,4.359265941663816,-5.498736424703818,-10.903795093139717,-5.18922019092255,3.88646288209607,56.47598253275109,1.794759825327511,2.5698922852983985
model_655,0.01,50,20,50,5000,229,180554.47598253275,5.681222707423581,36.467248908296945,0.18679160920881843,0.12390855184665049,0.31309571394242025,0.20781664997823512,0.18538072760073787,0.4563174762988531,0.06167636767495657,0.14203110885898512,5.216288557213928,6.5549283582089535,2.6604296048609206,-5.421515877192873,-8.656185351838115,-7.419901663887719,2.4192139737991267,34.048034934497814,3.2620087336244543,1.5708151382823892
model_656,0.01,50,20,100,500,229,180554.47598253275,5.681222707423581,350.0305676855895,0.08696602674479405,0.08696602674479405,0.2659170541621087,0.2659170541621087,0.9996640913671482,0.9996640913671482,0.03938720579650888,0.0487800247490561,1.0322358078602638,1.5167039301309995,24.764823260732882,-27.873078835943456,-59.20147801292887,-13.051674007276079,5.676855895196507,327.0218340611354,0.004366812227074236,5.676855895196507
model_657,0.01,50,20,100,1000,229,180554.47598253275,5.681222707423581,178.41921397379912,0.14303088777041495,0.14189974083217172,0.37905198846577515,0.3767460925674445,0.9506679038916388,0.9960250811779197,0.06730672024771861,0.08448858680030391,2.081196506550224,3.1155537117903966,12.680539202290543,-13.00384987247987,-29.00821712954473,-6.02350030508281,5.655021834061135,166.71615720524017,0.026200873362445413,5.591245997088791
model_658,0.01,50,20,100,2000,229,180554.47598253275,5.681222707423581,90.06113537117903,0.21101948728699138,0.1663271655013383,0.4788988719732004,0.38107163578035835,0.4760973157903546,0.942453911716049,0.06740769009376965,0.13280339477592212,4.357685589519652,6.31903406113537,6.441562148890407,-6.26039616471426,-14.327084460194401,-3.7467026719960246,5.179039301310044,84.1353711790393,0.5021834061135371,4.018075691411937
model_659,0.01,50,20,100,3000,229,180554.47598253275,5.681222707423581,60.36244541484716,0.2153768052475283,0.14325599841108577,0.4334923944869358,0.2896948334078887,0.31200250038228455,0.7377904119170495,0.06590173069965932,0.14481023568108908,5.4112266666666615,7.168524444444445,4.355784167118471,-5.466287955625066,-10.869428814656315,-5.1446301898649,3.908296943231441,56.45414847161572,1.7729257641921397,2.588378457059679
model_660,0.01,50,20,100,5000,229,180554.47598253275,5.681222707423581,36.467248908296945,0.18613072031467115,0.12347665608439733,0.3113588819785239,0.20626744749304907,0.18654434443029355,0.4513734634945783,0.06056548298254366,0.14158061002641636,5.253129999999999,6.588840000000004,2.661793025608896,-5.4741013071249665,-8.710692249591688,-7.497727233271518,2.3973799126637556,34.069868995633186,3.2838427947598254,1.550372634643378
model_661,0.01,50,30,1,500,229,180554.47598253275,5.681222707423581,354.8165938864629,0.08602633967961411,0.08602633967961411,0.2634161786250171,0.2634161786250171,0.9989362893293023,0.9989362893293023,0.03888572264362827,0.04823737746843306,0.9896506550218314,1.5071021834061145,25.106836518173957,-28.317111822906607,-60.073195466941534,-13.286231572941542,5.672489082969432,331.528384279476,0.008733624454148471,5.672489082969432
model_662,0.01,50,30,1,1000,229,180554.47598253275,5.681222707423581,179.21397379912665,0.1428693967949101,0.14189206589957215,0.37927747819997665,0.37731976414031837,0.9719765079513346,0.9978445862725338,0.06813626349615119,0.08429632177421058,2.062882096069866,3.0613458515283827,12.722129962147436,-13.112111617690308,-29.188339218501124,-6.139500000691013,5.668122270742358,167.44978165938863,0.013100436681222707,5.617953420669578
model_663,0.01,50,30,1,2000,229,180554.47598253275,5.681222707423581,90.31441048034935,0.2105469080193756,0.16312022445964242,0.47900595531528367,0.3745840020738008,0.4698996140429482,0.9466098604423804,0.06682439263574191,0.13240441970999448,4.480489082969428,6.504661135371179,6.466750439351193,-6.281869786355754,-14.373676443318974,-3.716315802852309,5.187772925764192,84.37991266375546,0.49344978165938863,3.949729257641921
model_664,0.01,50,30,1,3000,229,180554.47598253275,5.681222707423581,60.48908296943232,0.21536670144914713,0.1432192506097159,0.4349454804018013,0.29060285445329564,0.3144539245040144,0.7355085234997899,0.06562570694055916,0.14449160415424614,5.36243555555555,7.206369777777775,4.370470158686216,-5.463662703511472,-10.87784620502286,-5.110282743148791,3.9344978165938866,56.55458515283843,1.7467248908296944,2.5857700145560414
model_665,0.01,50,30,1,5000,229,180554.47598253275,5.681222707423581,36.493449781659386,0.18822216588133023,0.12487627956328534,0.3142632418340202,0.20895042229173905,0.18686321527318187,0.4441517853667867,0.06190394598780052,0.14315632771091652,5.2345900000000025,6.534214000000003,2.6586124259520947,-5.475209176122209,-8.71564273297897,-7.5012806073008145,2.3973799126637556,34.096069868995635,3.2838427947598254,1.561097525473071
model_666,0.01,50,30,10,500,229,180554.47598253275,5.681222707423581,355.65065502183404,0.08563773132602819,0.08563773132602819,0.2628716455026624,0.2628716455026624,0.9989362893293023,0.9989362893293023,0.03878801520493136,0.0479602693452872,1.0088646288209564,1.5117737991266305,25.188902249018952,-28.39109070617965,-60.227307399319045,-13.32014393166235,5.672489082969432,332.4192139737991,0.008733624454148471,5.672489082969432
model_667,0.01,50,30,10,1000,229,180554.47598253275,5.681222707423581,179.27947598253274,0.14301053211106185,0.14208423957660657,0.37903663420008493,0.37715333184824296,0.9725195053540803,0.9957544881125667,0.06838409471784566,0.08443358973427648,2.073563318777295,3.058966812227073,12.727844288749841,-13.12452527161762,-29.20818723366874,-6.152563286225249,5.663755458515284,167.53711790393012,0.017467248908296942,5.6164541484716155
model_668,0.01,50,30,10,2000,229,180554.47598253275,5.681222707423581,90.31004366812228,0.21036534336696563,0.16223954863082826,0.47790831631393116,0.37219595081386403,0.464850320784048,0.942597860797193,0.0672056271445981,0.13238864220382537,4.543493449781659,6.546208733624459,6.46312803231706,-6.30740402777029,-14.403949774687417,-3.739480499289892,5.17467248908297,84.4235807860262,0.5065502183406113,3.9183056768558937
model_669,0.01,50,30,10,3000,229,180554.47598253275,5.681222707423581,60.47598253275109,0.21886851101529528,0.14439394768589595,0.441369149098114,0.2923851772305193,0.3237811874884826,0.7445427752742164,0.06734141683506667,0.14687926129462978,5.37741333333333,7.272911999999998,4.35390073427139,-5.442040469058138,-10.85286147094687,-5.081608134052635,3.938864628820961,56.53711790393013,1.74235807860262,2.5916681222707423
model_670,0.01,50,30,10,5000,229,180554.47598253275,5.681222707423581,36.493449781659386,0.18708158156894825,0.12399978959445387,0.3121264542296743,0.2070958166984379,0.1801252480002801,0.4410096400303182,0.05941693808424354,0.14230389378989455,5.25808040201005,6.557346733668344,2.6611570355159126,-5.503641472325143,-8.74551602632245,-7.546459653841773,2.3799126637554586,34.11353711790393,3.3013100436681224,1.5513245997088791
