model_id,window_size,regime_threshold,regime_landmark,min_gap_samples,n_records,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_12397,200,0.6,7.5,200,22,26.90909090909091,106.31818181818181,0.17255274410008206,0.1336905565753352,0.33768012086308247,0.26258339425212407,0.23929395148270693,0.551787255015885,0.053841998060941074,0.13209831788358006,4.6808571428571035,7.181152380952353,2.512987012987013,-19.753860066797117,-28.039694896160857,-33.83821537938798,10.681818181818182,87.95454545454545,16.227272727272727,8.208939393939417
model_12398,200,0.6,7.5,500,22,26.90909090909091,77.68181818181819,0.19407248088402237,0.14660900350081973,0.34957095190092957,0.2656615516574519,0.22671604951930188,0.5243762543630189,0.0649210904366619,0.1559976834778942,4.92590476190472,7.218885714285686,1.8584415584415586,-17.998551208526546,-24.180210130251808,-33.31681265675483,9.954545454545455,65.04545454545455,16.954545454545453,7.47409090909093
model_12399,200,0.6,7.5,1000,22,26.90909090909091,65.27272727272727,0.1956146824458063,0.14561283944074047,0.33794649208567906,0.2539217465172973,0.20178485654691852,0.4877057676265485,0.06432807776594844,0.16046370775724886,5.042952380952345,7.260228571428543,1.579220779220779,-17.801743060865125,-23.065302361105132,-33.988145228926946,9.090909090909092,55.27272727272727,17.818181818181817,6.701121212121233
model_12400,200,0.6,7.5,2000,22,26.90909090909091,58.40909090909091,0.19842625553040094,0.14562508605701455,0.3309840253712147,0.24524426312207878,0.17331592186750513,0.45879360846094724,0.062477996943839424,0.16589170824724447,5.27914285714282,7.226638095238075,1.4233766233766234,-17.73318833058411,-22.453043617321747,-34.41871523266984,8.590909090909092,49.81818181818182,18.318181818181817,6.201272727272744
model_12401,200,0.6,7.5,3000,22,26.90909090909091,53.36363636363637,0.19265196656410136,0.13780787548365103,0.3110290351745786,0.22448605761060073,0.15955128649191627,0.4128484074199084,0.06316432676430164,0.16340752378536913,5.456380952380914,7.5645047619047325,1.2974025974025973,-18.573999285176903,-22.85895152315791,-36.11334134800458,7.954545454545454,45.40909090909091,18.954545454545453,5.571939393939412
model_12402,200,0.6,7.5,5000,22,26.90909090909091,40.90909090909091,0.16538224473682447,0.12174383061069997,0.240221881975456,0.17688106100428289,0.10635538227908198,0.2951956129541547,0.05941728443413097,0.1512862206196538,5.233099999999962,6.960859999999974,1.0077922077922077,-21.012395153107438,-24.347394733289708,-41.026713544834486,5.636363636363637,35.27272727272727,21.272727272727273,4.073878787878804
model_12403,200,0.6,8.0,200,22,26.90909090909091,104.27272727272727,0.17445124516082866,0.13135714023792502,0.33519268672598096,0.2549001076591544,0.22987787859862294,0.5422091301960775,0.05293668438144221,0.13457804117916894,4.908476190476159,7.299695238095206,2.4675324675324677,-20.14864272328448,-28.31221725908446,-34.52140090992994,10.272727272727273,86.36363636363636,16.636363636363637,7.609727272727303
model_12404,200,0.6,8.0,500,22,26.90909090909091,75.86363636363636,0.1953776565781716,0.14404450768618082,0.3442572183818949,0.2565220846890664,0.21601950471843082,0.5114026465539188,0.0644070468942295,0.15904852721192905,5.040380952380929,7.351266666666631,1.8181818181818181,-18.578446391104478,-24.63937105498176,-34.27525678643856,9.681818181818182,63.63636363636363,17.227272727272727,7.017242424242455
model_12405,200,0.6,8.0,1000,22,26.90909090909091,63.68181818181818,0.2010617397481462,0.14634791473495357,0.3391961680789778,0.25135811037775097,0.2030690298899154,0.48568660538331954,0.06639180022324026,0.16714030832573779,5.131333333333306,7.360399999999967,1.5337662337662339,-17.933666722198605,-23.043218083883914,-34.287981950446856,9.045454545454545,53.68181818181818,17.863636363636363,6.449030303030332
model_12406,200,0.6,8.0,2000,22,26.90909090909091,57.27272727272727,0.20171867766709486,0.1428248679798398,0.32836034909605044,0.23598046787429877,0.1644416302978818,0.4493651621294204,0.06596173785056543,0.17103738899560308,5.399333333333317,7.354685714285686,1.3909090909090909,-18.02226205520438,-22.631947286546218,-34.89923762135164,8.590909090909092,48.68181818181818,18.318181818181817,5.921909090909119
model_12407,200,0.6,8.0,3000,22,26.90909090909091,51.72727272727273,0.1928986587781246,0.1336485898793811,0.3036429850880559,0.21370684083022676,0.1451416471668239,0.3978820128232126,0.0632646083251629,0.16638315445054772,5.387333333333308,7.346676190476158,1.2584415584415585,-19.061596500546372,-23.221564449083218,-36.9361579808234,7.681818181818182,44.04545454545455,19.227272727272727,5.167545454545481
model_12408,200,0.6,8.0,5000,22,26.90909090909091,40.09090909090909,0.16586628929021952,0.12069327772624402,0.23613170679081488,0.17343674477757293,0.12418573909979624,0.2872682520734172,0.06489401931375278,0.15457312198900508,5.01279999999997,6.715939999999972,0.9857142857142858,-21.097766619422238,-24.347766026468832,-41.24549418862621,5.590909090909091,34.5,21.318181818181817,3.9790303030303176
model_12409,200,0.6,8.5,200,22,26.90909090909091,101.63636363636364,0.17936246067377376,0.1264072058908627,0.33468420243696717,0.23693949299051623,0.17008811196871587,0.528718246543874,0.04881709328861146,0.13908322425467998,5.459523809523807,7.854219047619044,2.3844155844155845,-20.680348855663546,-28.56703055579158,-35.50973527832681,10.227272727272727,83.45454545454545,16.681818181818183,7.274090909090921
model_12410,200,0.6,8.5,500,22,26.90909090909091,74.22727272727273,0.19879760437141394,0.13672756137123332,0.34332072241006995,0.2378055183701928,0.15774346723623614,0.5024650211424407,0.055187516583633744,0.16141556323710624,5.558095238095224,7.877723809523805,1.7753246753246754,-18.77908749985338,-24.66948365982147,-34.65207123805115,9.545454545454545,62.13636363636363,17.363636363636363,6.613848484848497
model_12411,200,0.6,8.5,1000,22,26.90909090909091,62.54545454545455,0.20553050461815936,0.13778140429581429,0.3397576599899301,0.2308096633706795,0.14056960293184115,0.48082284879322024,0.05632404732884675,0.17080617237277795,5.728380952380927,7.920828571428566,1.5051948051948052,-18.257821552613038,-23.25250433301591,-34.7604801624116,8.954545454545455,52.68181818181818,17.954545454545453,6.021363636363648
model_12412,200,0.6,8.5,2000,22,26.90909090909091,56.18181818181818,0.20754415200575868,0.1347465869159087,0.3340845244620543,0.21888461495516925,0.12445190420544677,0.46005399020955284,0.05771270600848339,0.17542071102762682,5.993714285714257,7.914561904761898,1.361038961038961,-18.221550535477757,-22.701342285043513,-35.20892738796761,8.545454545454545,47.63636363636363,18.363636363636363,5.547393939393953
model_12413,200,0.6,8.5,3000,22,26.90909090909091,50.77272727272727,0.2021630258232044,0.13080058388417107,0.3120974222170938,0.20577463146087147,0.1154254639566274,0.40450529150531483,0.05675835829537567,0.17420072239781256,5.762476190476169,7.4743333333333215,1.2272727272727273,-18.925419117404683,-22.9653908168996,-36.76906963129359,7.818181818181818,42.95454545454545,19.09090909090909,5.030878787878802
model_12414,200,0.6,8.5,5000,22,26.90909090909091,39.5,0.1848660688925431,0.12195945703278027,0.2700144230893415,0.17810697912279794,0.10714609238852048,0.3489142148063365,0.057725218486610524,0.16745699665207853,5.646666666666643,7.642199999999993,0.9558441558441558,-20.399296155467134,-23.534295398726044,-40.1499783520195,6.045454545454546,33.45454545454545,20.863636363636363,3.994424242424252
model_12415,200,0.6,9.0,200,22,26.90909090909091,99.0,0.18597529482562736,0.12739094281138683,0.34364226963782385,0.23667680964279195,0.17754334007241895,0.5401074141611442,0.0496309924714899,0.14846969905517501,5.69733333333329,7.901761904761878,2.314285714285714,-20.41211604424799,-27.99575550349543,-35.30211449644245,10.318181818181818,81.0,16.59090909090909,7.062606060606089
model_12416,200,0.6,9.0,500,22,26.90909090909091,72.45454545454545,0.20550696328728002,0.13796545211509026,0.3536128222159057,0.24012050457075765,0.17406121057637217,0.5145328650144989,0.0548281787662176,0.16815189308899198,5.830952380952337,7.913219047619021,1.7155844155844155,-18.48543169858384,-24.16010007995709,-34.3299156897154,9.772727272727273,60.04545454545455,17.136363636363637,6.564363636363663
model_12417,200,0.6,9.0,1000,22,26.90909090909091,60.90909090909091,0.2154705181837566,0.14053133416432229,0.3533812925189856,0.23440662393654357,0.15896601819597472,0.4958497031561816,0.05798296795885763,0.18045573527638525,5.989714285714244,7.946580952380925,1.448051948051948,-17.83323787425151,-22.627996855824065,-34.208585656192504,9.227272727272727,50.68181818181818,17.681818181818183,5.955606060606087
model_12418,200,0.6,9.0,2000,22,26.90909090909091,54.22727272727273,0.2152130408437925,0.13636766587055937,0.33934583116398936,0.21631406258588923,0.1285315265762699,0.45494636098215735,0.056052029973430506,0.18435712601348317,6.153238095238045,7.991923809523792,1.3,-17.843621279135846,-22.103450455601944,-34.759161236357336,8.681818181818182,45.5,18.227272727272727,5.41454545454548
model_12419,200,0.6,9.0,3000,22,26.90909090909091,48.95454545454545,0.21442305100693532,0.13551934892419137,0.32899084040653775,0.21051765937201095,0.12204475769824875,0.4226225124496914,0.0557095007696808,0.1860159077178679,5.965523809523768,7.572485714285683,1.1662337662337663,-18.277975314585458,-22.097955748931835,-35.91343964286682,8.136363636363637,40.81818181818182,18.772727272727273,5.0617575757576
model_12420,200,0.6,9.0,5000,22,26.90909090909091,38.63636363636363,0.18605388551036664,0.11979889042096713,0.2623430033428015,0.1675693210575931,0.10700353738734107,0.3243822948059034,0.05578723937162351,0.17275105696012283,5.879399999999947,7.6989299999999945,0.9298701298701298,-20.461274707878662,-23.516273913806558,-40.251956923096536,6.090909090909091,32.54545454545455,20.818181818181817,3.851636363636374
model_12421,200,0.65,2.0,200,22,26.90909090909091,153.9090909090909,0.12930677186617132,0.10479380133862376,0.28718258566844157,0.23977336764117077,0.4098874954338021,0.5461324855808204,0.0638715333546691,0.08720713928864267,2.7132380952380712,6.906799999999988,3.9194805194805196,-19.941674711194445,-32.851094504434336,-29.305146632756315,12.636363636363637,137.1818181818182,14.272727272727273,9.94278787878789
model_12422,200,0.65,2.0,500,22,26.90909090909091,136.4090909090909,0.1352905952815044,0.10867609621261844,0.29276038510620794,0.24289896109130849,0.39996754781306654,0.5354612231591832,0.06808437400096858,0.09300723511782047,2.904285714285696,6.962638095238082,3.4896103896103896,-19.357840286249036,-30.879335774423804,-29.82436526943438,12.181818181818182,122.13636363636364,14.727272727272727,9.4788787878788
model_12423,200,0.65,2.0,1000,22,26.90909090909091,121.36363636363636,0.13244401545202852,0.10441671913757557,0.27687320941406357,0.22498238209525628,0.3387325620245698,0.47982328615370984,0.06648796260784826,0.09270068648467285,3.256499999999977,7.272789999999984,3.12987012987013,-20.07626111474362,-30.424096797695146,-32.12961600054059,11.0,109.54545454545455,15.909090909090908,8.397454545454556
model_12424,200,0.65,2.0,2000,22,26.90909090909091,103.31818181818181,0.12837166436776382,0.09883902617340165,0.2536752166370666,0.2014406044825858,0.2917580760604126,0.4149190729149757,0.06654707807072022,0.09296715899519727,3.569399999999996,7.3115299999999905,2.6792207792207794,-20.9112562387326,-29.75576566483535,-34.94354698022668,9.5,93.77272727272727,17.40909090909091,7.025878787878796
model_12425,200,0.65,2.0,3000,22,26.90909090909091,90.54545454545455,0.1315092366915939,0.10116327964928087,0.24480756678830906,0.19383238038954903,0.2657166539151363,0.382002796920569,0.07031924532163945,0.09944211658367107,3.300199999999981,7.26129999999996,2.32987012987013,-20.333046111030686,-27.99299641499505,-35.32125277723032,9.0,81.54545454545455,17.90909090909091,6.665030303030314
model_12426,200,0.65,2.0,5000,22,26.90909090909091,65.0,0.10239110160087228,0.07587577182131564,0.1745152554149236,0.13431539421989766,0.16387092045731752,0.24949864714891765,0.05440754292627668,0.08320252416228428,4.214399999999984,7.0645399999999885,1.7025974025974024,-23.884745706519677,-29.479744736911986,-42.99633710041443,5.409090909090909,59.59090909090909,21.5,3.7885757575757606
model_12427,200,0.65,2.5,200,22,26.90909090909091,148.6818181818182,0.13386137819822258,0.10976996150735321,0.2961985840139023,0.24790632092768838,0.4202932822050219,0.5580660817821391,0.06947771684655721,0.09225894759988408,3.008666666666657,7.193028571428553,3.774025974025974,-19.705965684877246,-32.1373171655468,-29.58119903545156,12.5,132.0909090909091,14.409090909090908,10.07836363636365
model_12428,200,0.65,2.5,500,22,26.90909090909091,128.63636363636363,0.14333502735332962,0.11714443753488363,0.30699613916572904,0.25569892558682866,0.4100657533669454,0.5493599654158884,0.07607305370893915,0.10048271188557428,3.0614285714285643,7.226285714285694,3.284415584415584,-18.394517360468374,-29.23183598890117,-29.203130773524705,12.272727272727273,114.95454545454545,14.636363636363637,9.856242424242438
model_12429,200,0.65,2.5,1000,22,26.90909090909091,115.04545454545455,0.1431055848601403,0.1143880373568706,0.29605758109945834,0.2405060742283232,0.3658183918632305,0.5094719531936511,0.0750325582543016,0.10201417791055654,3.4762857142856998,7.476190476190455,2.948051948051948,-18.756989973972242,-28.50011562374641,-30.839972603630613,11.272727272727273,103.18181818181819,15.636363636363637,8.837727272727287
model_12430,200,0.65,2.5,2000,22,26.90909090909091,99.27272727272727,0.14352151716451222,0.1122545692510681,0.28580840271664965,0.22603583774334732,0.3233177068873804,0.4706293195557962,0.07559361702144345,0.10480635950501525,3.6566666666666583,7.577923809523789,2.546753246753247,-19.289404520348167,-27.688955886498935,-32.99871974636369,10.136363636363637,89.13636363636364,16.772727272727273,7.741181818181832
model_12431,200,0.65,2.5,3000,22,26.90909090909091,85.5,0.13333300839555717,0.10667421151691618,0.24553545978964547,0.19953448044094022,0.2712709557174147,0.3748213723045783,0.07486357367483822,0.10264613146228832,3.3386999999999802,6.8819299999999615,2.1987012987012986,-20.647383068897003,-27.89733308961681,-36.38604442217346,8.545454545454545,76.95454545454545,18.363636363636363,6.688090909090918
model_12432,200,0.65,2.5,5000,22,26.90909090909091,62.81818181818182,0.1194626380887819,0.09496680046007087,0.20886374528887497,0.1688033994746533,0.21624659107789476,0.31146548024832793,0.06929171417567313,0.09648897864125491,3.451428571428531,6.5350190476190315,1.622077922077922,-22.54612377447414,-27.88612313506385,-41.33066954872474,6.045454545454546,56.77272727272727,20.863636363636363,4.626545454545464
model_12433,200,0.65,3.0,200,22,26.90909090909091,145.13636363636363,0.1400508152863809,0.11554007668838193,0.30644750209408544,0.258241300385532,0.4207733678067258,0.5655895925483183,0.07144252264771213,0.098519790863264,2.9084761904761605,7.449704761904745,3.6376623376623374,-18.999610278920656,-30.99462605799475,-28.95664784392907,12.590909090909092,127.31818181818181,14.318181818181818,10.236606060606068
model_12434,200,0.65,3.0,500,22,26.90909090909091,120.54545454545455,0.1503837122663135,0.1236878054693409,0.3139243909854845,0.2628424969175307,0.4063823027803197,0.5426740508642319,0.08060017495705772,0.10818920720902767,3.061047619047606,7.4855238095237935,3.0376623376623373,-17.563757704460652,-27.610355025150287,-28.76773177138857,12.045454545454545,106.31818181818181,14.863636363636363,9.746696969696977
model_12435,200,0.65,3.0,1000,22,26.90909090909091,107.63636363636364,0.15271412262399622,0.12445489794385937,0.309432921878639,0.2559924652495352,0.37566749661892906,0.5161646434572341,0.08228749284442843,0.11145254338664165,3.1686666666666423,7.5456666666666505,2.7324675324675325,-17.766785880284083,-26.834541188694285,-30.09654458971535,11.318181818181818,95.63636363636364,15.590909090909092,9.089666666666675
model_12436,200,0.65,3.0,2000,22,26.90909090909091,92.77272727272727,0.14872770693556672,0.11757183911470305,0.28803699964599033,0.23107552365635514,0.32316696845231613,0.4620729303193673,0.08032794143532601,0.11168293867045388,3.457999999999983,7.727838095238081,2.366233766233766,-18.98417067862858,-26.823698139175477,-33.15531603926423,9.909090909090908,82.81818181818181,17.0,7.6608787878787945
model_12437,200,0.65,3.0,3000,22,26.90909090909091,81.77272727272727,0.1437132188690601,0.11475963901111115,0.26056319795487587,0.212819612860969,0.29300801177801966,0.38874356575662694,0.08258542060180636,0.11148441254366817,2.967499999999966,7.104599999999978,2.083116883116883,-19.665765054765718,-26.540739233131422,-35.273732511037416,8.863636363636363,72.9090909090909,18.045454545454547,6.907090909090917
model_12438,200,0.65,3.0,5000,22,26.90909090909091,60.45454545454545,0.12767436859536677,0.10335719167851028,0.21890048093711648,0.17821175674368608,0.2241142304892847,0.3206730530061786,0.07531560476063881,0.10525303589306151,3.738380952380917,6.702866666666658,1.5493506493506495,-21.8470407804093,-26.947039429598167,-40.569768728542144,6.2272727272727275,54.22727272727273,20.681818181818183,4.905969696969705
model_12439,200,0.65,3.5,200,22,26.90909090909091,142.3181818181818,0.14434865513983933,0.12245373514658221,0.31330027236201025,0.2683009225919926,0.4295105999715672,0.574086039082783,0.07671514895184862,0.10225225323289706,3.1172380952380583,7.301914285714249,3.537662337662338,-18.86687732079542,-30.577862058365223,-29.05683949746507,12.727272727272727,123.81818181818181,14.181818181818182,10.612727272727286
model_12440,200,0.65,3.5,500,22,26.90909090909091,113.68181818181819,0.15773741486174406,0.13319194789430597,0.3255602949726245,0.27699815321986143,0.4136691519473287,0.5530269714182037,0.08799922929502071,0.1148217719272501,3.3898095238094945,7.360095238095201,2.848051948051948,-16.98938895481079,-26.452239520796585,-28.530690944545164,12.090909090909092,99.68181818181819,14.818181818181818,10.05115151515153
model_12441,200,0.65,3.5,1000,22,26.90909090909091,102.0,0.1586269358048199,0.13231926904397653,0.31632757741418954,0.26558878070816744,0.3767375121350273,0.5181946833321197,0.08924362440867041,0.11761158553390284,3.413047619047597,7.445619047619015,2.574025974025974,-17.225793445708533,-25.788081810660128,-29.808285626869097,11.272727272727273,90.0909090909091,15.636363636363637,9.263848484848497
model_12442,200,0.65,3.5,2000,22,26.90909090909091,88.81818181818181,0.1535387227540057,0.12427676275962841,0.29341006330866726,0.23853221615182926,0.3272685192669409,0.46225336171230186,0.08612643465720099,0.11669507717135481,3.5934285714285545,7.487047619047591,2.2532467532467533,-18.30967496259386,-25.78447255413722,-32.526821621367645,9.909090909090908,78.86363636363636,17.0,7.8605454545454645
model_12443,200,0.65,3.5,3000,22,26.90909090909091,77.5,0.1467769387412087,0.12334550320722269,0.26600889390022403,0.22620545244292245,0.3024666268558291,0.3950006694663189,0.08796824830253468,0.11518099312554848,3.0377999999999554,6.655429999999957,1.968831168831169,-19.189583227207386,-25.704540702987973,-35.023013580226184,8.590909090909092,68.9090909090909,18.318181818181817,7.045000000000011
model_12444,200,0.65,3.5,5000,22,26.90909090909091,58.36363636363637,0.14197140507742032,0.1175008505573616,0.24047664486005366,0.19927729115676304,0.24508504531149472,0.3437844681644868,0.08662402027672307,0.11577387289427361,3.6512380952380643,6.721476190476151,1.4766233766233767,-20.758876567635006,-25.63887575568908,-39.13705879178979,6.681818181818182,51.68181818181818,20.227272727272727,5.382848484848494
model_12445,200,0.65,4.0,200,22,26.90909090909091,139.54545454545453,0.14585947532926305,0.12559602372415538,0.3126746606430558,0.2753089110324407,0.4683014891075135,0.5623642157688116,0.07953558749439361,0.10319484641596928,2.7988571428571327,6.437019047618999,3.4532467532467535,-19.361130141871545,-30.86555355703795,-30.108918434288345,12.454545454545455,120.86363636363636,14.454545454545455,10.58072727272729
model_12446,200,0.65,4.0,500,22,26.90909090909091,108.5909090909091,0.16006964634784124,0.1369030652054078,0.3244682597796371,0.2843831566926855,0.4484977336289969,0.5403146361196124,0.09077969680679202,0.11666545934143593,2.9722857142856958,6.5030571428570925,2.7142857142857144,-17.241402599811252,-26.280240909867747,-29.403801626601183,11.772727272727273,95.0,15.136363636363637,9.902545454545473
model_12447,200,0.65,4.0,1000,22,26.90909090909091,96.86363636363636,0.16220490781252506,0.13851900491826197,0.32020248107376104,0.2798382666226166,0.4270929664850774,0.5167901844580806,0.09363921363216506,0.12026494346432835,3.0300952380952224,6.549342857142816,2.4376623376623376,-16.92784589777644,-25.05081366236522,-29.86636201548205,11.045454545454545,85.31818181818181,15.863636363636363,9.2738181818182
model_12448,200,0.65,4.0,2000,22,26.90909090909091,84.72727272727273,0.15295247938838943,0.12715755701439588,0.2865587691448846,0.24462591479890233,0.36525900213585755,0.44620023440595313,0.09011874030652699,0.1173242417352545,3.1283809523809287,6.6307809523809045,2.148051948051948,-18.38011299769795,-25.529899626966913,-33.032492410336204,9.5,75.18181818181819,17.40909090909091,7.717666666666679
model_12449,200,0.65,4.0,3000,22,26.90909090909091,74.9090909090909,0.150073311262484,0.12742408008723827,0.2698547716149439,0.234473910917666,0.32938673837488847,0.39682166101455196,0.09212688518698804,0.11788837454951474,3.120857142857114,6.09526666666662,1.8974025974025972,-19.056479271393126,-25.351434040801735,-35.04536552305246,8.5,66.4090909090909,18.40909090909091,7.036242424242435
model_12450,200,0.65,4.0,5000,22,26.90909090909091,56.5,0.13411757292718596,0.1138739533544242,0.2189352276744783,0.19158103905833643,0.25024548060627133,0.30215040838065393,0.08668104528673932,0.1110687619419166,3.4718999999999527,6.058429999999952,1.4363636363636365,-21.346847296160597,-26.096846578827197,-40.19912038210003,6.2272727272727275,50.27272727272727,20.681818181818183,5.0800303030303136
model_12451,200,0.65,4.5,200,22,26.90909090909091,136.9090909090909,0.1512648385855921,0.1298417938986895,0.32196365307001795,0.2806608927697043,0.4512205276470602,0.5862175344789454,0.07392219407351068,0.10818282745266705,3.0294285714285487,6.549380952380917,3.3688311688311687,-18.726712290560002,-29.868705899958456,-29.47389730404259,12.590909090909092,117.9090909090909,14.318181818181818,10.631030303030318
model_12452,200,0.65,4.5,500,22,26.90909090909091,105.31818181818181,0.17015309541985402,0.14482752668829238,0.33907174410306257,0.293803219668019,0.4288992694896912,0.5645310892698222,0.08603579826193714,0.12560167594822158,3.1962857142856986,6.5869333333333,2.6064935064935066,-16.43644606318338,-25.06605884921803,-28.530730579256954,12.0,91.22727272727273,14.909090909090908,10.013030303030314
model_12453,200,0.65,4.5,1000,22,26.90909090909091,92.63636363636364,0.1736988478694278,0.1474822978338504,0.3356506582159001,0.2898354246928807,0.40558795572214107,0.539392314063385,0.08914314930765045,0.13061242611418766,3.2289523809523524,6.557809523809494,2.307792207792208,-15.90317052973203,-23.535538992713462,-28.76880448005949,11.318181818181818,80.77272727272727,15.590909090909092,9.448606060606073
model_12454,200,0.65,4.5,2000,22,26.90909090909091,81.18181818181819,0.16939330760392732,0.1422225931657356,0.3143357928267092,0.268997011768263,0.3632046849345864,0.48890639032578453,0.08680181377012072,0.1304867776383945,3.389523809523776,6.564599999999972,2.02987012987013,-16.983788737510846,-23.698675740118116,-31.353617963479937,10.090909090909092,71.04545454545455,16.818181818181817,8.280090909090918
model_12455,200,0.65,4.5,3000,22,26.90909090909091,72.36363636363636,0.15962368816232217,0.13315814491695058,0.28662718935448184,0.2435383563888273,0.3255871084341966,0.4271397077472502,0.08705837190203053,0.12584627166625625,3.3429523809523154,6.701733333333299,1.8194805194805197,-18.7410624700777,-24.771027013819868,-34.771534743661164,8.681818181818182,63.68181818181818,18.227272727272727,7.072000000000012
model_12456,200,0.65,4.5,5000,22,26.90909090909091,55.04545454545455,0.14104058422950397,0.1189427449215019,0.23258860426405362,0.20111928087950942,0.23889720882382653,0.3213795408112435,0.07914429195157205,0.1163133717346409,3.4690999999999668,6.336599999999985,1.3922077922077922,-21.061301806672155,-25.651301080022815,-39.90266580636046,6.318181818181818,48.72727272727273,20.59090909090909,5.128272727272736
model_12457,200,0.65,5.0,200,22,26.90909090909091,135.54545454545453,0.1448555302067701,0.12398277761890739,0.30633652582800414,0.26796106227623356,0.38612926815905335,0.5466993599535355,0.0647664271798349,0.10443533801509491,3.2976190476189964,6.4338857142856725,3.3389610389610387,-19.555289379117895,-30.58983974613038,-30.85619601379347,11.727272727272727,116.86363636363636,15.181818181818182,9.865181818181842
model_12458,200,0.65,5.0,500,22,26.90909090909091,102.77272727272727,0.16532529277630398,0.14005714990798712,0.32514522268577656,0.2816205200679302,0.37472875307546244,0.5285233683831074,0.07902369378463257,0.12355414694541983,3.3910476190475785,6.500533333333287,2.5493506493506493,-17.146002815780392,-25.582877962120104,-29.836656151701447,11.272727272727273,89.22727272727273,15.636363636363637,9.37957575757578
model_12459,200,0.65,5.0,1000,22,26.90909090909091,89.27272727272727,0.17365306317615212,0.14700698301035894,0.3308182175176717,0.2861433949133507,0.3566580997563642,0.5159203707424328,0.08389909007298318,0.13174919513616248,3.4641904761904394,6.497838095238052,2.224675324675325,-16.49561853085838,-23.86223743016507,-29.948672717568662,10.863636363636363,77.86363636363636,16.045454545454547,9.042242424242447
model_12460,200,0.65,5.0,2000,22,26.90909090909091,79.13636363636364,0.17119452798180712,0.14411101646514798,0.31245229734029856,0.2695584826026167,0.32212019615902626,0.4719986056782794,0.0825382156746322,0.13310558759024954,3.5759999999999637,6.46946666666663,1.9753246753246751,-17.143030570254407,-23.702789313182052,-31.772242107881493,9.954545454545455,69.13636363636364,16.954545454545453,8.183212121212138
model_12461,200,0.65,5.0,3000,22,26.90909090909091,70.22727272727273,0.16793931281792066,0.14097425216074486,0.29558985401157895,0.2538949061075914,0.28171387463114234,0.4243404284049893,0.08410883386225959,0.1332836607036577,3.5822857142856668,6.606952380952337,1.751948051948052,-18.15563650885318,-23.965612421062477,-34.11428491638489,8.909090909090908,61.31818181818182,18.0,7.291666666666685
model_12462,200,0.65,5.0,5000,22,26.90909090909091,53.22727272727273,0.14663348178086408,0.12372418063753537,0.23893145457111611,0.20604268144353757,0.2146171313160523,0.3256253024346645,0.07919628085397162,0.12311330134108887,3.7264999999999375,6.5162999999999585,1.3376623376623376,-20.669698226220394,-25.09969741703213,-39.454698630814526,6.409090909090909,46.81818181818182,20.5,5.211545454545471
model_12463,200,0.65,5.5,200,22,26.90909090909091,134.72727272727272,0.151001861749912,0.12673191409775802,0.3238477754357103,0.2769029064530199,0.3989848473754502,0.6061502810125219,0.059635228991808814,0.10956285034148894,3.4987272727272494,6.4318909090908765,3.287012987012987,-19.289327736961532,-30.20178200520418,-30.514918784658395,12.0,115.04545454545455,14.909090909090908,9.881909090909106
model_12464,200,0.65,5.5,500,22,26.90909090909091,100.86363636363636,0.1711872394711368,0.14350962976969725,0.34174087650441776,0.29228772579450085,0.3789432475083341,0.5791107720855373,0.0714708029835006,0.12870279058096432,3.5622727272726986,6.423818181818149,2.481818181818182,-16.909457296327204,-25.13009835056522,-29.662773132844563,11.363636363636363,86.86363636363636,15.545454545454545,9.32127272727274
model_12465,200,0.65,5.5,1000,22,26.90909090909091,86.04545454545455,0.1809680383837281,0.15084350606193014,0.34783534345072353,0.29597494447280853,0.3598057907651582,0.5626644053468842,0.075436611661555,0.13796486820749765,3.642090909090895,6.442527272727238,2.1285714285714286,-16.03464779072989,-23.093187924340437,-29.505377723924617,10.954545454545455,74.5,15.954545454545455,8.938484848484862
model_12466,200,0.65,5.5,2000,22,26.90909090909091,76.54545454545455,0.17797266364899803,0.14563423294020572,0.3274649934126932,0.2737981447461354,0.31460844999175774,0.5068820578315706,0.07371226430563069,0.13990531212073423,3.7604545454545257,6.546809090909056,1.9,-16.791786843193055,-23.076620035578568,-31.422097519727576,10.045454545454545,66.5,16.863636363636363,8.022969696969712
model_12467,200,0.65,5.5,3000,22,26.90909090909091,68.4090909090909,0.17494765368113338,0.14286553542093908,0.31103941750263514,0.2592457841488635,0.2748236241357396,0.45860138890750424,0.07455394486177827,0.140404100586842,3.8476363636363304,6.716518181818144,1.6961038961038961,-17.752579474030018,-23.362557528166963,-33.629408628779736,9.045454545454545,59.36363636363637,17.863636363636363,7.211727272727288
model_12468,200,0.65,5.5,5000,22,26.90909090909091,51.95454545454545,0.15296268253572734,0.1245943422718065,0.25303863543602545,0.2102999299021817,0.22181549835961015,0.3564702786205762,0.07094570494432673,0.12929325162920177,3.9629523809523284,6.561028571428539,1.2987012987012987,-20.360751576915455,-24.655750964854306,-39.03143370112785,6.5,45.45454545454545,20.40909090909091,5.1035454545454675
