model_id,drift_confidence,warning_confidence,lambda_option,ma_window,min_gap_samples,n_records,two_side_option,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_538,0.0005,0.01,0.1,100,2000,458,0.5,180554.47598253275,5.681222707423581,16.262008733624455,0.09449621561597661,0.06674035235077846,0.14292334017247463,0.10129973377309057,0.09206325291285476,0.20243962412277336,0.04480622018567689,0.09460415118275782,5.062098039215691,6.239621568627452,1.3127878504389814,-5.389623543796844,-6.777775281535771,-9.402971255713407,1.1528384279475983,15.096069868995633,4.528384279475983,0.7906259097525469
model_539,0.0005,0.01,0.1,100,3000,458,0.5,180554.47598253275,5.681222707423581,13.528384279475983,0.08686872991566447,0.05790752212283255,0.12723608960416144,0.08609320998010414,0.06921712980343855,0.17449359335758,0.03903043569343348,0.08905542487372019,5.23935416666667,6.322414583333335,1.1199016080813067,-5.4147506692778045,-6.561331775854215,-9.701722124723224,0.9519650655021834,12.576419213973798,4.729257641921397,0.638052401746725
model_540,0.0005,0.01,0.1,100,5000,458,0.5,180554.47598253275,5.681222707423581,10.235807860262009,0.07799985735874654,0.05473374804779941,0.10212162791719093,0.07250561719344345,0.057969522485962245,0.12335421236012038,0.041647016907237655,0.08698531217672445,5.019093023255816,5.945767441860467,0.8751437892446244,-5.425182783158681,-6.277802731674944,-10.042540931171294,0.7205240174672489,9.51528384279476,4.960698689956332,0.48809898107714683
model_541,0.0005,0.01,0.2,1,500,458,0.5,180554.47598253275,5.681222707423581,144.7816593886463,0.1515709107622237,0.13408860442588563,0.31739594121436027,0.2887584687946708,0.6066473919094006,0.7135483148583586,0.06398582208241879,0.10355732244590346,2.215449735449735,3.66309841269841,9.769211755600042,-11.41989611995864,-24.143148646930975,-6.940365926341467,4.471615720524017,132.95633187772927,1.2096069868995634,4.252017467248908
model_542,0.0005,0.01,0.2,1,1000,458,0.5,180554.47598253275,5.681222707423581,87.93013100436681,0.1837727081310798,0.1607453424338405,0.36310693520402226,0.32451323753370054,0.5209303244205633,0.7009311891407961,0.07608254123584648,0.12848302168870684,2.989851063829788,4.626265957446807,6.0229221761306695,-6.933101112595324,-14.69862600467562,-5.163875784459106,4.406113537117904,80.92139737991266,1.275109170305677,4.037764192139738
model_543,0.0005,0.01,0.2,1,2000,458,0.5,180554.47598253275,5.681222707423581,50.86899563318777,0.21247545967754378,0.15920328554304902,0.38178311264347453,0.2873292208411456,0.32728364195099363,0.6314011287681979,0.08140652588216729,0.15630173209172013,4.438425531914895,6.303882978723405,3.58324435294521,-4.627769476926519,-9.116162105221289,-4.933791503390489,3.8209606986899565,46.82096069868996,1.8602620087336244,2.829266375545852
model_544,0.0005,0.01,0.2,1,3000,458,0.5,180554.47598253275,5.681222707423581,36.33624454148472,0.20027464032759018,0.14024580483784357,0.32700534425784883,0.2286585219167447,0.22777347912526438,0.4801255513045906,0.08095542234988205,0.15819475239249048,4.7425402298850505,6.5974183908045925,2.602852987394533,-4.589499782945803,-7.7788947921151115,-6.182575204125341,2.912663755458515,33.4235807860262,2.7685589519650655,1.9997933042212526
model_545,0.0005,0.01,0.2,1,5000,458,0.5,180554.47598253275,5.681222707423581,23.45414847161572,0.17365050628557968,0.12116245511841064,0.2472533828763137,0.17385354029805508,0.15722556940448026,0.317972784842808,0.07856728458055727,0.1531279610678603,4.741786163522009,5.9585610062893055,1.7160711664301886,-4.993734923685177,-7.039060939294082,-8.05840816042221,1.8908296943231442,21.563318777292576,3.7903930131004366,1.2894061135371182
model_546,0.0005,0.01,0.2,10,500,458,0.5,180554.47598253275,5.681222707423581,88.01310043668123,0.13316746131044274,0.10966671969785066,0.2526978602629091,0.21918906262687626,0.39821527760135517,0.49935657501159686,0.05891169935285141,0.10254971624216239,2.8439354838709665,4.315147096774197,5.744219388136461,-8.380929092710204,-16.13261992288446,-7.391546559719146,3.410480349344978,80.62882096069869,2.2707423580786026,3.1563697234352257
model_547,0.0005,0.01,0.2,10,1000,458,0.5,180554.47598253275,5.681222707423581,58.96943231441048,0.1553126272477258,0.12560502710914004,0.283912231962614,0.23886543940562063,0.33809838019958754,0.5014223425345953,0.06722906716446085,0.1194308099413639,3.413230769230771,5.107207692307697,3.9126354990872803,-6.127922628258197,-11.311209223275323,-6.588681077474525,3.3755458515283845,54.14410480349345,2.3056768558951966,2.930774381368267
model_548,0.0005,0.01,0.2,10,2000,458,0.5,180554.47598253275,5.681222707423581,36.82532751091703,0.16457163895545976,0.11647095628062064,0.2769719103351625,0.19838280597339145,0.2063757189238823,0.4301587273074558,0.06755520975736581,0.13110717777592865,4.7377483443708615,6.3596490066225195,2.5436544124889373,-4.977208244786609,-8.205897421134583,-6.7733440059576,2.7991266375545854,33.93449781659389,2.8820960698689957,1.9587365356622997
model_549,0.0005,0.01,0.2,10,3000,458,0.5,180554.47598253275,5.681222707423581,27.344978165938866,0.15568551703087288,0.10194669133727972,0.24530074650255337,0.16004620878712777,0.1512211052925155,0.3554174922175179,0.059235977535532336,0.12952363723199534,5.122897959183676,6.717243537414971,1.9276303904156398,-4.915689026879931,-7.297178871740438,-7.550271615366708,2.1528384279475983,25.192139737991265,3.5283842794759823,1.4046200873362453
model_550,0.0005,0.01,0.2,10,5000,458,0.5,180554.47598253275,5.681222707423581,18.558951965065503,0.1282754741041362,0.08357715096128801,0.1773749086219377,0.11671453353832761,0.10270855810285556,0.2175419915016627,0.05345499655638322,0.1158777666396766,5.0932812499999995,6.175162500000004,1.3666965609168327,-5.285205643725618,-6.8852482667290555,-8.983000926110362,1.3930131004366813,17.16593886462882,4.288209606986899,0.8922620087336247
model_551,0.0005,0.01,0.2,50,500,458,0.5,180554.47598253275,5.681222707423581,17.611353711790393,0.08236470157582872,0.061577043329515996,0.1327409718864705,0.10287973802820612,0.11829415411485793,0.20130727721917036,0.03792305810144685,0.07424677424578408,4.230021739130442,5.624310869565226,1.3873676530694399,-5.6827244020697565,-7.198529157547235,-9.737049098566825,1.0655021834061136,16.358078602620086,4.615720524017467,0.7948588064046574
model_552,0.0005,0.01,0.2,50,1000,458,0.5,180554.47598253275,5.681222707423581,15.720524017467248,0.08477614250984629,0.06271721973982824,0.13446413952838332,0.10305807722329155,0.10870116340833011,0.19797338403811562,0.03925994712941796,0.07715038976529905,4.3995869565217465,5.756704347826094,1.2507133067892555,-5.5400846901797856,-6.886769669601193,-9.696436523613187,1.039301310043668,14.580786026200874,4.641921397379913,0.7646841339155745
model_553,0.0005,0.01,0.2,50,2000,458,0.5,180554.47598253275,5.681222707423581,12.768558951965066,0.08369186408793024,0.05677343025097312,0.12479914362886138,0.086784452080879,0.08640076245072392,0.1695673771386589,0.03573554000928035,0.08008162653820576,4.8452045454545525,6.030093181818189,1.0350873462937478,-5.435168268518385,-6.510156165070791,-9.805971263473623,0.9170305676855895,11.842794759825328,4.764192139737991,0.6169490538573503
model_554,0.0005,0.01,0.2,50,3000,458,0.5,180554.47598253275,5.681222707423581,10.951965065502183,0.06927725480226832,0.044455218591300215,0.09879776157402671,0.06619330271664221,0.058200095777157165,0.13353034712526107,0.027993227337932063,0.06960225264450635,5.065384615384625,6.218415384615393,0.9095140701941531,-5.482968468330281,-6.400425007981387,-10.050441071867175,0.7554585152838428,10.196506550218341,4.925764192139738,0.49631149927219753
model_555,0.0005,0.01,0.2,50,5000,458,0.5,180554.47598253275,5.681222707423581,8.506550218340612,0.06282777553339662,0.04074650092605257,0.08267939519153447,0.05696352518549383,0.05131289850657947,0.10073526346644764,0.03015675865257435,0.06811459479398466,5.038028169014094,5.77412394366198,0.7278889270659852,-5.503967265498327,-6.197591660251097,-10.323093932750762,0.5851528384279476,7.921397379912664,5.096069868995633,0.38295196506550194
model_556,0.0005,0.01,0.2,100,500,458,0.5,180554.47598253275,5.681222707423581,12.820960698689957,0.08624695870478931,0.06681585658705305,0.12586312974116598,0.09907549623889673,0.09594324853443784,0.1746053896869463,0.04504310651462563,0.08218067936918286,4.259752808988764,5.205177528089888,1.1521793339572277,-5.610778571132404,-6.65215963454755,-10.146856598376797,0.7860262008733624,11.930131004366812,4.895196506550218,0.6003988355167393
model_557,0.0005,0.01,0.2,100,1000,458,0.5,180554.47598253275,5.681222707423581,11.786026200873362,0.08528175541958945,0.06504046374585261,0.12306403896302606,0.09554345230332202,0.08975693121274933,0.1682371218557964,0.043777154072830275,0.08213020891516007,4.416454545454544,5.264309090909092,1.0662462728084297,-5.554129411879494,-6.51262495353079,-10.144750636687034,0.7641921397379913,10.965065502183407,4.91703056768559,0.5746288209606987
model_558,0.0005,0.01,0.2,100,2000,458,0.5,180554.47598253275,5.681222707423581,10.08296943231441,0.08227730401350972,0.05894780989201925,0.11188923689714829,0.08076731288440134,0.061220559772447766,0.14166581591767824,0.03974955952216243,0.08335303707449242,4.859301204819275,5.624604819277111,0.9236898854084197,-5.500052140936134,-6.315167665589858,-10.206031496513202,0.6812227074235808,9.40174672489083,5.0,0.4881484716157205
model_559,0.0005,0.01,0.2,100,3000,458,0.5,180554.47598253275,5.681222707423581,8.820960698689957,0.07114973846193352,0.04856166061046666,0.09225514238313189,0.06402126430054442,0.044904197822898055,0.11558984191594003,0.03306141260281796,0.07565931930860942,5.015039999999997,5.731093333333336,0.8268262775042239,-5.56712147736986,-6.278991617115701,-10.416426582169427,0.5589519650655022,8.262008733624453,5.122270742358078,0.37968267831149927
model_560,0.0005,0.01,0.2,100,5000,458,0.5,180554.47598253275,5.681222707423581,7.152838427947598,0.06194591734068818,0.04463342785187964,0.07574639945713436,0.055369446162544446,0.046800215439439685,0.08756486078923786,0.03539205109771179,0.07022301373127325,4.640358208955224,5.308794029850748,0.6865408829979142,-5.62745163244358,-6.198106601642315,-10.66963506487478,0.4192139737991266,6.7336244541484715,5.262008733624454,0.30096360989810755
model_561,0.0005,0.05,0.01,1,500,458,0.5,180554.47598253275,5.681222707423581,77.83842794759825,0.1737206060275441,0.14491013789947174,0.32740144143049665,0.27739069921654447,0.428626221154477,0.626955236090222,0.07963337608953248,0.13386030794231987,3.4318777777777805,5.248648888888888,5.103198579084932,-7.006129075769636,-14.01587338020812,-6.038374827480528,3.88646288209607,71.78165938864629,1.794759825327511,3.3473420669577894
model_562,0.0005,0.05,0.01,1,1000,458,0.5,180554.47598253275,5.681222707423581,59.890829694323145,0.1889347136426431,0.15070038262828206,0.3457796881299196,0.2772263656607952,0.3567226377526917,0.6125919069086292,0.08435283560847114,0.1456793816076927,4.018222222222226,5.954798888888887,3.9977915998254607,-5.729423164425821,-11.11894465346073,-5.724618751786096,3.7554585152838427,55.28384279475983,1.925764192139738,3.0087772925764207
model_563,0.0005,0.05,0.01,1,2000,458,0.5,180554.47598253275,5.681222707423581,41.65065502183406,0.1931808607789138,0.14236427080619346,0.3254048777317703,0.2375234361074567,0.2480843944849853,0.5138331906698206,0.08457658388709574,0.15493880318614608,4.8897371428571414,6.695974857142854,2.7916923670177813,-5.0462497919485445,-8.791544863865392,-6.330807496164793,3.039301310043668,38.55021834061135,2.6419213973799125,2.1333362445414865
model_564,0.0005,0.05,0.01,1,3000,458,0.5,180554.47598253275,5.681222707423581,32.213973799126634,0.1853493562063771,0.12715502179940488,0.287058875788429,0.19489123692290922,0.19807392282347328,0.4018215433993754,0.08879214422002099,0.15887190321541975,5.011783132530118,6.629678313253011,2.1700992766808347,-5.085777038426042,-7.973590724961835,-7.279424780310984,2.3973799126637556,29.816593886462883,3.2838427947598254,1.5972227074235814
model_565,0.0005,0.05,0.01,1,5000,458,0.5,180554.47598253275,5.681222707423581,22.37991266375546,0.16695920243544904,0.1192352068104424,0.2303719730132451,0.16169312651817094,0.1426105603732113,0.29962390514984916,0.08702761467643971,0.15643453192288223,5.0096774193548335,6.243481290322577,1.5399264614860355,-5.158967622163056,-7.146652727421099,-8.383465680887745,1.7117903930131004,20.66812227074236,3.96943231441048,1.1750655021834082
model_566,0.0005,0.05,0.01,10,500,458,0.5,180554.47598253275,5.681222707423581,76.68122270742359,0.16643625261364514,0.13821694213700367,0.32532471140361674,0.2746512072127394,0.4248220134747234,0.6263776174449177,0.07187902154771944,0.11964684996681027,3.4501229050279343,5.2970916201117255,5.1804752490668635,-6.846285898590411,-13.672875361291494,-5.978842695624149,3.873362445414847,70.69868995633188,1.8078602620087336,3.3335342066957807
