model_id,drift_confidence,warning_confidence,ma_window,min_gap_samples,n_records,two_side_option,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_22,0.0001,0.005,1,1000,68,0.5,127232.0,2.8529411764705883,124.67647058823529,0.046016804739946744,0.04467610745418751,0.17848375574888445,0.1735192511266836,0.9464460784313725,1.0,0.020975464166821795,0.02397952306851283,2.5226470588235306,3.2817764705882375,13.954938269321813,-8.724678026213084,-19.644276689978856,-3.500172811977258,2.8529411764705883,118.36764705882354,0.0,2.7682254901960777
model_23,0.0001,0.005,1,2000,68,0.5,127232.0,2.8529411764705883,63.38235294117647,0.08198250473711756,0.06422090949899995,0.278137432160373,0.21720361193109677,0.3574346405228758,0.9901960784313725,0.01829552385470316,0.04406771213685541,4.830676470588238,5.909405882352945,7.099698374067937,-3.7153453785150905,-9.257033714303594,-1.2239129753267204,2.764705882352941,60.220588235294116,0.08823529411764706,2.1653529411764696
model_24,0.0001,0.005,1,3000,68,0.5,127232.0,2.8529411764705883,42.60294117647059,0.0911453437944253,0.06144649480690553,0.2803266362875863,0.1901290467722835,0.36033496732026143,0.7919526143790849,0.02135854341736692,0.05038799410859064,5.158952380952382,6.419323809523813,4.7695409589892295,-2.997992741101302,-6.687645865002061,-1.9472838262097463,2.1470588235294117,40.455882352941174,0.7058823529411765,1.4459117647058821
model_25,0.0001,0.005,1,5000,68,0.5,127232.0,2.8529411764705883,25.941176470588236,0.08749729580593167,0.05506565119134864,0.23123226952013948,0.15048524124302504,0.19330065359477122,0.4908496732026144,0.018710407239818982,0.050995475113122135,5.278576923076925,6.310442307692308,2.9022942803882117,-3.047893830620351,-5.323921395039175,-3.512821224881527,1.3235294117647058,24.61764705882353,1.5294117647058822,0.8229215686274512
model_26,0.0001,0.005,10,500,68,0.5,127232.0,2.8529411764705883,240.66176470588235,0.024840093465006523,0.024496345719405704,0.10643721529293616,0.10487785549191492,0.9634803921568628,1.0,0.011593644981294763,0.012704908895396105,1.3361470588235294,1.9625352941176477,26.938977615694164,-18.697867822949583,-39.72390195459849,-8.376027227713367,2.8529411764705883,228.5,0.0,2.814549019607843
model_27,0.0001,0.005,10,1000,68,0.5,127232.0,2.8529411764705883,123.95588235294117,0.04601866536027476,0.04437810405208921,0.1785027438204908,0.1724888481944029,0.9255718954248366,0.9983660130718954,0.02050025946176267,0.023980874962199056,2.3330000000000033,3.1786176470588274,13.873452109717125,-8.664862061569112,-19.524432284989388,-3.4703710675060337,2.838235294117647,117.67647058823529,0.014705882352941176,2.734990196078431
model_28,0.0001,0.005,10,2000,68,0.5,127232.0,2.8529411764705883,63.161764705882355,0.08216883849516472,0.06524610645926361,0.27831440989246403,0.22002493256219463,0.4261437908496732,0.988562091503268,0.01998976729110469,0.044191244891357305,4.378088235294118,5.58322647058824,7.058088420227246,-3.646491209623509,-9.146304982317396,-1.175996087982448,2.75,59.86764705882353,0.10294117647058823,2.1845784313725476
model_29,0.0001,0.005,10,3000,68,0.5,127232.0,2.8529411764705883,42.55882352941177,0.08986885629601118,0.06349152441056213,0.2735880834970164,0.19551675474200908,0.35927287581699346,0.751266339869281,0.021757540225392457,0.049801713084553126,4.870166666666668,6.150376666666669,4.767807210912534,-2.9847685790931338,-6.672791216759862,-1.9642866720244758,2.1176470588235294,40.44117647058823,0.7352941176470589,1.4923921568627452
model_30,0.0001,0.005,10,5000,68,0.5,127232.0,2.8529411764705883,25.926470588235293,0.08865396537030915,0.0579059024177234,0.2361123961959412,0.16005289843535223,0.21928104575163399,0.5043300653594771,0.020429864253393642,0.05156108597285064,4.981622641509436,6.020143396226418,2.8988267842348208,-2.9630368408606764,-5.234211427873922,-3.400978959118759,1.338235294117647,24.58823529411765,1.5147058823529411,0.8612156862745097
model_31,0.0001,0.005,50,500,68,0.5,127232.0,2.8529411764705883,234.19117647058823,0.025630935820046073,0.025317836055740922,0.10921211404821587,0.1077826242751119,0.966421568627451,1.0,0.012020137595785166,0.013123054142553443,1.1671176470588218,1.8027088235294106,26.19173219463842,-18.086741476408914,-38.50154325304852,-8.07051705867735,2.8529411764705883,222.16176470588235,0.0,2.8199215686274512
model_32,0.0001,0.005,50,1000,68,0.5,127232.0,2.8529411764705883,122.1470588235294,0.04675772656633532,0.045194398734670155,0.18067484710400014,0.17495570961293594,0.93125,0.9983660130718954,0.020810066884103987,0.024385780425600963,2.542617647058821,3.32290588235294,13.674071080897148,-8.48880672818185,-19.183150426354533,-3.3769289967425657,2.838235294117647,115.98529411764706,0.014705882352941176,2.741794117647059
model_33,0.0001,0.005,50,2000,68,0.5,127232.0,2.8529411764705883,62.544117647058826,0.0823718003719208,0.06427771840213226,0.279066279081613,0.21816135409932233,0.4435049019607843,0.9869281045751634,0.019598465342876223,0.0442918405284536,4.343176470588236,5.412000000000002,6.9904722452361225,-3.618965331315718,-9.060655628085613,-1.1922378299895948,2.735294117647059,59.294117647058826,0.11764705882352941,2.131960784313725
model_34,0.0001,0.005,50,3000,68,0.5,127232.0,2.8529411764705883,42.23529411764706,0.08841559317090641,0.06232188198524759,0.26825955894116804,0.19130781004593445,0.28623366013071894,0.7354575163398693,0.019088690496050924,0.049046961457060924,4.9632000000000005,6.155286666666669,4.73486599745532,-3.0261137481530618,-6.683399508369572,-2.065117926868336,2.073529411764706,40.161764705882355,0.7794117647058824,1.4581666666666666
model_35,0.0001,0.005,50,5000,68,0.5,127232.0,2.8529411764705883,25.823529411764707,0.0924881647436312,0.05912567565034817,0.24508668301946443,0.15999343256436438,0.20159313725490197,0.5352124183006536,0.020452488687782787,0.05412354908518587,5.329754385964916,6.216203508771934,2.8797555553911707,-2.8910745498052046,-5.146072921106294,-3.292987128860542,1.3970588235294117,24.426470588235293,1.4558823529411764,0.8842549019607842
model_36,0.0001,0.005,100,500,68,0.5,127232.0,2.8529411764705883,230.13235294117646,0.025897736351640673,0.02572414376245788,0.10979420438269996,0.10904336895737317,0.9598039215686275,0.9852941176470589,0.012131442519263957,0.013271367686826862,1.1920588235294118,1.7204911764705926,25.73575645046751,-17.783553057762024,-37.851238071688286,-7.9702987860930135,2.823529411764706,218.2941176470588,0.029411764705882353,2.8057549019607846
model_37,0.0001,0.005,100,1000,68,0.5,127232.0,2.8529411764705883,120.6029411764706,0.047115832540700286,0.045628684105843094,0.1813136878872873,0.17605151786945955,0.8950571895424836,0.9910130718954248,0.020482420168798206,0.02459476087085005,2.3112941176470616,3.1516911764705897,13.488560036690732,-8.35956459496263,-18.910572359129645,-3.3193548305261773,2.823529411764706,114.41176470588235,0.029411764705882353,2.732362745098039
model_38,0.0001,0.005,100,2000,68,0.5,127232.0,2.8529411764705883,62.161764705882355,0.08237299329830258,0.06468893910046518,0.2772185612055985,0.2177849673940183,0.4443218954248366,0.9738562091503269,0.02012913649072414,0.044376235636045896,4.518382352941176,5.6667352941176485,6.954063535625517,-3.6105278556952123,-9.028043499836713,-1.1958876806832848,2.7205882352941178,58.98529411764706,0.1323529411764706,2.134078431372548
model_39,0.0001,0.005,100,3000,68,0.5,127232.0,2.8529411764705883,42.10294117647059,0.08992568979117477,0.060732603419080544,0.2730270762646062,0.18648466421145096,0.2946486928104575,0.7504901960784314,0.018765391862927798,0.049920447552325,5.090852459016395,6.252144262295087,4.71579476861167,-3.0462833995946847,-6.695504226786403,-2.074614162469414,2.1029411764705883,40.0,0.75,1.4197450980392154
model_40,0.0001,0.005,100,5000,68,0.5,127232.0,2.8529411764705883,25.720588235294116,0.08525231536025919,0.05448769136556851,0.2213013970917429,0.1439838919579243,0.18006535947712418,0.4678104575163399,0.01990950226244342,0.050113122171945676,5.303428571428572,6.373510204081633,2.8797555553911707,-3.0582377154375098,-5.316471488075723,-3.561473770294874,1.2941176470588236,24.426470588235293,1.5588235294117647,0.8187745098039214
model_41,0.0001,0.01,1,500,68,0.5,127232.0,2.8529411764705883,242.98529411764707,0.024621868777926572,0.02428486423166945,0.10562814400491329,0.10409847030870457,0.9683823529411764,1.0,0.011543248268159417,0.012590692336884476,1.2690882352941213,1.860135294117647,27.179968598354836,-18.858608866495185,-40.073618336201676,-8.412868837524288,2.8529411764705883,230.5441176470588,0.0,2.815156862745098
model_42,0.0001,0.01,1,1000,68,0.5,127232.0,2.8529411764705883,124.67647058823529,0.046016804739946744,0.04467610745418751,0.17848375574888445,0.1735192511266836,0.9464460784313725,1.0,0.020975464166821795,0.02397952306851283,2.5226470588235306,3.2817764705882375,13.954938269321813,-8.724678026213084,-19.644276689978856,-3.500172811977258,2.8529411764705883,118.36764705882354,0.0,2.7682254901960777
model_43,0.0001,0.01,1,2000,68,0.5,127232.0,2.8529411764705883,63.38235294117647,0.08198250473711756,0.06422090949899995,0.278137432160373,0.21720361193109677,0.3574346405228758,0.9901960784313725,0.01829552385470316,0.04406771213685541,4.830676470588238,5.909405882352945,7.099698374067937,-3.7153453785150905,-9.257033714303594,-1.2239129753267204,2.764705882352941,60.220588235294116,0.08823529411764706,2.1653529411764696
model_44,0.0001,0.01,1,3000,68,0.5,127232.0,2.8529411764705883,42.60294117647059,0.0911453437944253,0.06144649480690553,0.2803266362875863,0.1901290467722835,0.36033496732026143,0.7919526143790849,0.02135854341736692,0.05038799410859064,5.158952380952382,6.419323809523813,4.7695409589892295,-2.997992741101302,-6.687645865002061,-1.9472838262097463,2.1470588235294117,40.455882352941174,0.7058823529411765,1.4459117647058821
model_45,0.0001,0.01,1,5000,68,0.5,127232.0,2.8529411764705883,25.941176470588236,0.08749729580593167,0.05506565119134864,0.23123226952013948,0.15048524124302504,0.19330065359477122,0.4908496732026144,0.018710407239818982,0.050995475113122135,5.278576923076925,6.310442307692308,2.9022942803882117,-3.047893830620351,-5.323921395039175,-3.512821224881527,1.3235294117647058,24.61764705882353,1.5294117647058822,0.8229215686274512
model_46,0.0001,0.01,10,500,68,0.5,127232.0,2.8529411764705883,240.66176470588235,0.024840093465006523,0.024496345719405704,0.10643721529293616,0.10487785549191492,0.9634803921568628,1.0,0.011593644981294763,0.012704908895396105,1.3361470588235294,1.9625352941176477,26.938977615694164,-18.697867822949583,-39.72390195459849,-8.376027227713367,2.8529411764705883,228.5,0.0,2.814549019607843
model_47,0.0001,0.01,10,1000,68,0.5,127232.0,2.8529411764705883,123.95588235294117,0.04601866536027476,0.04437810405208921,0.1785027438204908,0.1724888481944029,0.9255718954248366,0.9983660130718954,0.02050025946176267,0.023980874962199056,2.3330000000000033,3.1786176470588274,13.873452109717125,-8.664862061569112,-19.524432284989388,-3.4703710675060337,2.838235294117647,117.67647058823529,0.014705882352941176,2.734990196078431
model_48,0.0001,0.01,10,2000,68,0.5,127232.0,2.8529411764705883,63.161764705882355,0.08216883849516472,0.06524610645926361,0.27831440989246403,0.22002493256219463,0.4261437908496732,0.988562091503268,0.01998976729110469,0.044191244891357305,4.378088235294118,5.58322647058824,7.058088420227246,-3.646491209623509,-9.146304982317396,-1.175996087982448,2.75,59.86764705882353,0.10294117647058823,2.1845784313725476
model_49,0.0001,0.01,10,3000,68,0.5,127232.0,2.8529411764705883,42.55882352941177,0.08986885629601118,0.06349152441056213,0.2735880834970164,0.19551675474200908,0.35927287581699346,0.751266339869281,0.021757540225392457,0.049801713084553126,4.870166666666668,6.150376666666669,4.767807210912534,-2.9847685790931338,-6.672791216759862,-1.9642866720244758,2.1176470588235294,40.44117647058823,0.7352941176470589,1.4923921568627452
model_50,0.0001,0.01,10,5000,68,0.5,127232.0,2.8529411764705883,25.926470588235293,0.08865396537030915,0.0579059024177234,0.2361123961959412,0.16005289843535223,0.21928104575163399,0.5043300653594771,0.020429864253393642,0.05156108597285064,4.981622641509436,6.020143396226418,2.8988267842348208,-2.9630368408606764,-5.234211427873922,-3.400978959118759,1.338235294117647,24.58823529411765,1.5147058823529411,0.8612156862745097
model_51,0.0001,0.01,50,500,68,0.5,127232.0,2.8529411764705883,234.19117647058823,0.025630935820046073,0.025317836055740922,0.10921211404821587,0.1077826242751119,0.966421568627451,1.0,0.012020137595785166,0.013123054142553443,1.1671176470588218,1.8027088235294106,26.19173219463842,-18.086741476408914,-38.50154325304852,-8.07051705867735,2.8529411764705883,222.16176470588235,0.0,2.8199215686274512
model_52,0.0001,0.01,50,1000,68,0.5,127232.0,2.8529411764705883,122.1470588235294,0.04675772656633532,0.045194398734670155,0.18067484710400014,0.17495570961293594,0.93125,0.9983660130718954,0.020810066884103987,0.024385780425600963,2.542617647058821,3.32290588235294,13.674071080897148,-8.48880672818185,-19.183150426354533,-3.3769289967425657,2.838235294117647,115.98529411764706,0.014705882352941176,2.741794117647059
model_53,0.0001,0.01,50,2000,68,0.5,127232.0,2.8529411764705883,62.544117647058826,0.0823718003719208,0.06427771840213226,0.279066279081613,0.21816135409932233,0.4435049019607843,0.9869281045751634,0.019598465342876223,0.0442918405284536,4.343176470588236,5.412000000000002,6.9904722452361225,-3.618965331315718,-9.060655628085613,-1.1922378299895948,2.735294117647059,59.294117647058826,0.11764705882352941,2.131960784313725
model_54,0.0001,0.01,50,3000,68,0.5,127232.0,2.8529411764705883,42.23529411764706,0.08841559317090641,0.06232188198524759,0.26825955894116804,0.19130781004593445,0.28623366013071894,0.7354575163398693,0.019088690496050924,0.049046961457060924,4.9632000000000005,6.155286666666669,4.73486599745532,-3.0261137481530618,-6.683399508369572,-2.065117926868336,2.073529411764706,40.161764705882355,0.7794117647058824,1.4581666666666666
model_55,0.0001,0.01,50,5000,68,0.5,127232.0,2.8529411764705883,25.823529411764707,0.0924881647436312,0.05912567565034817,0.24508668301946443,0.15999343256436438,0.20159313725490197,0.5352124183006536,0.020452488687782787,0.05412354908518587,5.329754385964916,6.216203508771934,2.8797555553911707,-2.8910745498052046,-5.146072921106294,-3.292987128860542,1.3970588235294117,24.426470588235293,1.4558823529411764,0.8842549019607842
model_56,0.0001,0.01,100,500,68,0.5,127232.0,2.8529411764705883,230.13235294117646,0.025897736351640673,0.02572414376245788,0.10979420438269996,0.10904336895737317,0.9598039215686275,0.9852941176470589,0.012131442519263957,0.013271367686826862,1.1920588235294118,1.7204911764705926,25.73575645046751,-17.783553057762024,-37.851238071688286,-7.9702987860930135,2.823529411764706,218.2941176470588,0.029411764705882353,2.8057549019607846
model_57,0.0001,0.01,100,1000,68,0.5,127232.0,2.8529411764705883,120.6029411764706,0.047115832540700286,0.045628684105843094,0.1813136878872873,0.17605151786945955,0.8950571895424836,0.9910130718954248,0.020482420168798206,0.02459476087085005,2.3112941176470616,3.1516911764705897,13.488560036690732,-8.35956459496263,-18.910572359129645,-3.3193548305261773,2.823529411764706,114.41176470588235,0.029411764705882353,2.732362745098039
model_58,0.0001,0.01,100,2000,68,0.5,127232.0,2.8529411764705883,62.161764705882355,0.08237299329830258,0.06468893910046518,0.2772185612055985,0.2177849673940183,0.4443218954248366,0.9738562091503269,0.02012913649072414,0.044376235636045896,4.518382352941176,5.6667352941176485,6.954063535625517,-3.6105278556952123,-9.028043499836713,-1.1958876806832848,2.7205882352941178,58.98529411764706,0.1323529411764706,2.134078431372548
model_59,0.0001,0.01,100,3000,68,0.5,127232.0,2.8529411764705883,42.10294117647059,0.08992568979117477,0.060732603419080544,0.2730270762646062,0.18648466421145096,0.2946486928104575,0.7504901960784314,0.018765391862927798,0.049920447552325,5.090852459016395,6.252144262295087,4.71579476861167,-3.0462833995946847,-6.695504226786403,-2.074614162469414,2.1029411764705883,40.0,0.75,1.4197450980392154
model_60,0.0001,0.01,100,5000,68,0.5,127232.0,2.8529411764705883,25.720588235294116,0.08525231536025919,0.05448769136556851,0.2213013970917429,0.1439838919579243,0.18006535947712418,0.4678104575163399,0.01990950226244342,0.050113122171945676,5.303428571428572,6.373510204081633,2.8797555553911707,-3.0582377154375098,-5.316471488075723,-3.561473770294874,1.2941176470588236,24.426470588235293,1.5588235294117647,0.8187745098039214
model_61,0.0001,0.05,1,500,68,0.5,127232.0,2.8529411764705883,242.98529411764707,0.024621868777926572,0.02428486423166945,0.10562814400491329,0.10409847030870457,0.9683823529411764,1.0,0.011543248268159417,0.012590692336884476,1.2690882352941213,1.860135294117647,27.179968598354836,-18.858608866495185,-40.073618336201676,-8.412868837524288,2.8529411764705883,230.5441176470588,0.0,2.815156862745098
model_62,0.0001,0.05,1,1000,68,0.5,127232.0,2.8529411764705883,124.67647058823529,0.046016804739946744,0.04467610745418751,0.17848375574888445,0.1735192511266836,0.9464460784313725,1.0,0.020975464166821795,0.02397952306851283,2.5226470588235306,3.2817764705882375,13.954938269321813,-8.724678026213084,-19.644276689978856,-3.500172811977258,2.8529411764705883,118.36764705882354,0.0,2.7682254901960777
model_63,0.0001,0.05,1,2000,68,0.5,127232.0,2.8529411764705883,63.38235294117647,0.08198250473711756,0.06422090949899995,0.278137432160373,0.21720361193109677,0.3574346405228758,0.9901960784313725,0.01829552385470316,0.04406771213685541,4.830676470588238,5.909405882352945,7.099698374067937,-3.7153453785150905,-9.257033714303594,-1.2239129753267204,2.764705882352941,60.220588235294116,0.08823529411764706,2.1653529411764696
model_64,0.0001,0.05,1,3000,68,0.5,127232.0,2.8529411764705883,42.60294117647059,0.0911453437944253,0.06144649480690553,0.2803266362875863,0.1901290467722835,0.36033496732026143,0.7919526143790849,0.02135854341736692,0.05038799410859064,5.158952380952382,6.419323809523813,4.7695409589892295,-2.997992741101302,-6.687645865002061,-1.9472838262097463,2.1470588235294117,40.455882352941174,0.7058823529411765,1.4459117647058821
model_65,0.0001,0.05,1,5000,68,0.5,127232.0,2.8529411764705883,25.941176470588236,0.08749729580593167,0.05506565119134864,0.23123226952013948,0.15048524124302504,0.19330065359477122,0.4908496732026144,0.018710407239818982,0.050995475113122135,5.278576923076925,6.310442307692308,2.9022942803882117,-3.047893830620351,-5.323921395039175,-3.512821224881527,1.3235294117647058,24.61764705882353,1.5294117647058822,0.8229215686274512
model_66,0.0001,0.05,10,500,68,0.5,127232.0,2.8529411764705883,240.66176470588235,0.024840093465006523,0.024496345719405704,0.10643721529293616,0.10487785549191492,0.9634803921568628,1.0,0.011593644981294763,0.012704908895396105,1.3361470588235294,1.9625352941176477,26.938977615694164,-18.697867822949583,-39.72390195459849,-8.376027227713367,2.8529411764705883,228.5,0.0,2.814549019607843
