model_id,drift_confidence,warning_confidence,ma_window,min_gap_samples,n_records,two_side_option,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_134,0.0005,0.01,50,3000,458,0.5,180554.47598253275,5.681222707423581,27.759825327510917,0.1418103168140752,0.09666729692855128,0.22030488348517682,0.15139119321581707,0.14077325334710383,0.3177512422503432,0.0590879946221151,0.12484347687828602,4.9999805825242785,6.310925566343048,1.9811934092193533,-5.509631955160539,-7.951460632398869,-8.456839887283731,1.8209606986899562,25.938864628820962,3.8602620087336246,1.2389985443959235
model_135,0.0005,0.01,50,5000,458,0.5,180554.47598253275,5.681222707423581,20.170305676855897,0.11390987200463354,0.0781537483642889,0.15990245622911,0.11080616687089702,0.09624732090696642,0.20903735289170686,0.05629012237623455,0.10994301953353591,4.9430352941176565,6.020006274509814,1.4859875806362979,-5.599528266863153,-7.361929652628226,-9.329681285771011,1.2707423580786026,18.899563318777293,4.4104803493449785,0.8598427947598246
model_136,0.0005,0.01,100,500,458,0.5,180554.47598253275,5.681222707423581,50.0589519650655,0.1303107455685653,0.10207620482060321,0.2411201300298525,0.19258291492007215,0.2696672006105605,0.43426684465889454,0.05959789394725941,0.10416088576114953,3.8985015873015976,5.565336507936516,3.509132380471327,-6.640809023210784,-11.090593909380814,-8.136440597593017,2.46943231441048,46.72052401746725,3.2117903930131004,1.9789941775836968
model_137,0.0005,0.01,100,1000,458,0.5,180554.47598253275,5.681222707423581,41.24017467248908,0.13827843966653763,0.10407565011665358,0.24839709459490475,0.19080643115821527,0.23958628066000273,0.42053493232371986,0.06377194855774347,0.11221544663912467,4.290261146496825,5.907641401273895,2.90633918217948,-5.9936676613089706,-9.656159524231922,-7.9484479307208575,2.3580786026200875,38.504366812227076,3.3231441048034935,1.798519650655021
model_138,0.0005,0.01,100,2000,458,0.5,180554.47598253275,5.681222707423581,31.329694323144103,0.13844186961663038,0.09536563805212532,0.2323833257867099,0.161326541339424,0.1633066777316071,0.3565812983004095,0.05985444573715244,0.11673185414637736,5.104046357615902,6.499020529801331,2.219936591552917,-5.5666434986075615,-8.338046180876807,-8.185308969700014,1.9912663755458515,29.320960698689955,3.6899563318777293,1.3583056768558945
model_139,0.0005,0.01,100,3000,458,0.5,180554.47598253275,5.681222707423581,25.59170305676856,0.1285936780899702,0.08654733850486161,0.20188272052985512,0.1370542372304849,0.1254843928440769,0.2898498626198986,0.05467588164486737,0.11317952636091734,5.130687943262418,6.43431347517731,1.8622030031535177,-5.559587780675631,-7.812161204233785,-8.730244300337601,1.6288209606986899,23.96288209606987,4.0524017467248905,1.0899825327510912
model_140,0.0005,0.01,100,5000,458,0.5,180554.47598253275,5.681222707423581,18.722707423580786,0.10724393437574475,0.072669767013462,0.15412366237991615,0.1051256467654145,0.09304386141015988,0.20644184104561705,0.05367890491937447,0.10420983158915013,4.980603174603179,6.030050793650799,1.3991444962842006,-5.602977903578547,-7.237606395357039,-9.471253177339955,1.1637554585152838,17.558951965065503,4.5174672489082965,0.7870291120815133
model_141,0.0005,0.05,1,500,458,0.5,180554.47598253275,5.681222707423581,177.0065502183406,0.13808701710484933,0.11914194149692808,0.2928370690015905,0.2650988363050394,0.6410104603063118,0.7514210831623496,0.061513429952205344,0.10983924354382335,2.270722488038278,3.6799311004784654,12.194296264429235,-14.65638235001165,-30.356388182213685,-8.856597774521987,4.473799126637554,165.5109170305677,1.2074235807860263,4.174807860262009
model_142,0.0005,0.05,1,1000,458,0.5,180554.47598253275,5.681222707423581,105.55021834061135,0.1692581909745529,0.14360803046788903,0.34464195000920267,0.3049157880192627,0.5429524099926103,0.7330599501178103,0.0722401796648446,0.1324553782597284,3.098167865707434,4.660455155875299,7.292513659921352,-8.814418648482619,-18.20285559656465,-6.397492750860816,4.3384279475982535,98.65065502183405,1.3427947598253276,3.8878136826783116
model_143,0.0005,0.05,1,2000,458,0.5,180554.47598253275,5.681222707423581,60.519650655021834,0.1960115277524432,0.14117093255484425,0.3698355641881157,0.2723941663531059,0.330207113433417,0.6565615469882744,0.07221858031993755,0.1573204265175585,4.7291901234567915,6.444016790123455,4.220884784031816,-5.692249255386491,-11.071719366885407,-5.624784941995112,3.7685589519650655,56.4825327510917,1.9126637554585153,2.7218864628820962
model_144,0.0005,0.05,1,3000,458,0.5,180554.47598253275,5.681222707423581,43.29475982532751,0.18573823301980127,0.12389993471945929,0.317557379513534,0.2117625594137212,0.21918486888143965,0.495057236410306,0.06965976600330573,0.1579549846281664,5.078624671916009,6.735738057742783,3.0569945902709525,-5.365096956594543,-9.201765556853909,-6.67383689227272,2.8951965065502185,40.39956331877729,2.7860262008733625,1.9006739446870449
model_145,0.0005,0.05,1,5000,458,0.5,180554.47598253275,5.681222707423581,28.03930131004367,0.1606354111943731,0.10965263477628873,0.24056047512845635,0.16518008789770636,0.14677187038637077,0.3322825979212442,0.06484323842226083,0.14967432923489174,4.969760683760684,5.996655840455841,2.015921658914376,-5.551659969437791,-8.029780664842074,-8.469804861910323,1.8165938864628821,26.222707423580786,3.8646288209606987,1.223911208151383
model_146,0.0005,0.05,10,500,458,0.5,180554.47598253275,5.681222707423581,111.8406113537118,0.13867382992774668,0.11594096200256115,0.28387179072005614,0.24515202028246036,0.4719144875659774,0.6112479519652652,0.05956183533386078,0.10173113935013718,2.855639784946239,4.575781720430109,7.601438550358091,-10.264853100220439,-20.16733069065226,-8.073439632515447,3.683406113537118,104.37117903930131,1.997816593886463,3.264838427947598
model_147,0.0005,0.05,10,1000,458,0.5,180554.47598253275,5.681222707423581,74.23144104803494,0.1585005957221194,0.12892906387942243,0.3114343229616836,0.26034781293601494,0.40635993213054605,0.597549270163578,0.06678199768732775,0.11713410810958615,3.5231567567567597,5.207601621621623,5.120826791990173,-7.264941826369143,-13.844051334758184,-6.89460104597375,3.554585152838428,69.20087336244542,2.126637554585153,3.0179781659388643
model_148,0.0005,0.05,10,2000,458,0.5,180554.47598253275,5.681222707423581,47.08733624454148,0.1709823051509672,0.12207113034221967,0.31159395423642006,0.22353578346867578,0.2502120056143303,0.5200428226837808,0.06598419615944912,0.13046732009577403,4.784545961002785,6.535651810584955,3.2967817608644325,-5.60420160716679,-9.767155968142937,-6.771632723621948,3.0087336244541483,43.94759825327511,2.6724890829694323,2.1344949053857354
model_149,0.0005,0.05,10,3000,458,0.5,180554.47598253275,5.681222707423581,35.338427947598255,0.15585674253483828,0.10667171727501303,0.26294781032418424,0.18013059426049458,0.18531562231472326,0.39586588455070343,0.059626631852706106,0.12551064258425337,4.83649101796407,6.493356886227543,2.517773689205349,-5.339027143427831,-8.449220277492534,-7.4607864715919865,2.3449781659388647,32.993449781659386,3.336244541484716,1.623627365356623
model_150,0.0005,0.05,10,5000,458,0.5,180554.47598253275,5.681222707423581,24.08951965065502,0.12558772886714148,0.08800604351781059,0.18699050840310436,0.13259401314524796,0.12240261361922035,0.2531373778275268,0.05704439476833875,0.11008753105519699,4.589045936395762,5.865932155477033,1.778818718226422,-5.542652790237456,-7.651625831338295,-8.874629151783108,1.5305676855895196,22.558951965065503,4.150655021834061,1.0695123726346432
model_151,0.0005,0.05,50,500,458,0.5,180554.47598253275,5.681222707423581,58.80786026200873,0.1457453192841042,0.11397774947087218,0.2640856053794555,0.21138663734343682,0.2951129929022942,0.47543984221674945,0.06472318642341293,0.11795682406815625,3.872069767441867,5.487379069767447,3.9520033030041333,-7.032511016756876,-12.287862598991088,-7.898285007299157,2.7707423580786026,54.917030567685586,2.910480349344978,2.254465793304221
model_152,0.0005,0.05,50,1000,458,0.5,180554.47598253275,5.681222707423581,46.69432314410481,0.15389637956052332,0.11505452247808551,0.27112523970387026,0.20753561233980092,0.25841486890966725,0.45818515474307925,0.06692292836339464,0.12582290774997598,4.305789473684215,5.841015204678368,3.215685154498181,-6.1231916281201,-10.281342690677612,-7.627085529155755,2.6331877729257642,43.5938864628821,3.0480349344978164,2.0231179039301304
model_153,0.0005,0.05,50,2000,458,0.5,180554.47598253275,5.681222707423581,34.53056768558952,0.15248006974523112,0.10651674318264273,0.25238967688245345,0.17795624811382077,0.17699831813304714,0.38644793001330374,0.0656967993914912,0.12931345335283456,4.950856269113155,6.379705810397561,2.402758246584915,-5.558058476824009,-8.614486286416568,-7.872639331853056,2.2248908296943233,32.28165938864629,3.4563318777292578,1.5315924308588054
model_154,0.0005,0.05,50,3000,458,0.5,180554.47598253275,5.681222707423581,27.759825327510917,0.1418103168140752,0.09666729692855128,0.22030488348517682,0.15139119321581707,0.14077325334710383,0.3177512422503432,0.0590879946221151,0.12484347687828602,4.9999805825242785,6.310925566343048,1.9811934092193533,-5.509631955160539,-7.951460632398869,-8.456839887283731,1.8209606986899562,25.938864628820962,3.8602620087336246,1.2389985443959235
model_155,0.0005,0.05,50,5000,458,0.5,180554.47598253275,5.681222707423581,20.170305676855897,0.11390987200463354,0.0781537483642889,0.15990245622911,0.11080616687089702,0.09624732090696642,0.20903735289170686,0.05629012237623455,0.10994301953353591,4.9430352941176565,6.020006274509814,1.4859875806362979,-5.599528266863153,-7.361929652628226,-9.329681285771011,1.2707423580786026,18.899563318777293,4.4104803493449785,0.8598427947598246
model_156,0.0005,0.05,100,500,458,0.5,180554.47598253275,5.681222707423581,50.0589519650655,0.1303107455685653,0.10207620482060321,0.2411201300298525,0.19258291492007215,0.2696672006105605,0.43426684465889454,0.05959789394725941,0.10416088576114953,3.8985015873015976,5.565336507936516,3.509132380471327,-6.640809023210784,-11.090593909380814,-8.136440597593017,2.46943231441048,46.72052401746725,3.2117903930131004,1.9789941775836968
model_157,0.0005,0.05,100,1000,458,0.5,180554.47598253275,5.681222707423581,41.24017467248908,0.13827843966653763,0.10407565011665358,0.24839709459490475,0.19080643115821527,0.23958628066000273,0.42053493232371986,0.06377194855774347,0.11221544663912467,4.290261146496825,5.907641401273895,2.90633918217948,-5.9936676613089706,-9.656159524231922,-7.9484479307208575,2.3580786026200875,38.504366812227076,3.3231441048034935,1.798519650655021
model_158,0.0005,0.05,100,2000,458,0.5,180554.47598253275,5.681222707423581,31.329694323144103,0.13844186961663038,0.09536563805212532,0.2323833257867099,0.161326541339424,0.1633066777316071,0.3565812983004095,0.05985444573715244,0.11673185414637736,5.104046357615902,6.499020529801331,2.219936591552917,-5.5666434986075615,-8.338046180876807,-8.185308969700014,1.9912663755458515,29.320960698689955,3.6899563318777293,1.3583056768558945
model_159,0.0005,0.05,100,3000,458,0.5,180554.47598253275,5.681222707423581,25.59170305676856,0.1285936780899702,0.08654733850486161,0.20188272052985512,0.1370542372304849,0.1254843928440769,0.2898498626198986,0.05467588164486737,0.11317952636091734,5.130687943262418,6.43431347517731,1.8622030031535177,-5.559587780675631,-7.812161204233785,-8.730244300337601,1.6288209606986899,23.96288209606987,4.0524017467248905,1.0899825327510912
model_160,0.0005,0.05,100,5000,458,0.5,180554.47598253275,5.681222707423581,18.722707423580786,0.10724393437574475,0.072669767013462,0.15412366237991615,0.1051256467654145,0.09304386141015988,0.20644184104561705,0.05367890491937447,0.10420983158915013,4.980603174603179,6.030050793650799,1.3991444962842006,-5.602977903578547,-7.237606395357039,-9.471253177339955,1.1637554585152838,17.558951965065503,4.5174672489082965,0.7870291120815133
model_161,0.001,0.001,1,500,458,0.5,180554.47598253275,5.681222707423581,187.97379912663754,0.13650255232774447,0.12021546672009328,0.2995465471141592,0.27510783086414503,0.6873788007023943,0.7887924393655835,0.060200382408163194,0.10263803752973631,2.1809345794392554,3.544536915887853,13.106577174925015,-15.232050105656558,-31.887160764761294,-8.764756784837816,4.67467248908297,175.65065502183407,1.0065502183406114,4.426139737991266
model_162,0.001,0.001,1,1000,458,0.5,180554.47598253275,5.681222707423581,111.13318777292577,0.16978550308309934,0.14723544178423392,0.3561746886591401,0.3201235226372562,0.5897999795748962,0.7712914593469435,0.07308829876561002,0.126904214232207,3.0198688524590205,4.50534847775176,7.757856102415415,-8.906684973528273,-18.776084924035708,-6.057137836702505,4.521834061135372,103.73799126637554,1.1593886462882097,4.136509461426492
model_163,0.001,0.001,1,2000,458,0.5,180554.47598253275,5.681222707423581,63.06768558951965,0.20234111893119122,0.1478273997744827,0.38918860164669145,0.2878387762022888,0.33659001382639964,0.6970353573631893,0.07521219122115021,0.1550940943081103,4.750099056603779,6.4342617924528325,4.457361696550503,-5.623748268436985,-11.23081384960742,-5.300564822829933,3.9344978165938866,58.84934497816594,1.7467248908296944,2.886791848617176
model_164,0.001,0.001,1,3000,458,0.5,180554.47598253275,5.681222707423581,44.90174672489083,0.19440355460437356,0.13061548453369823,0.33862148218063687,0.22674735864511353,0.21993063626444054,0.5374766509142312,0.07041176105718713,0.15847002592828877,5.371546599496224,6.861885138539046,3.2023891289324213,-5.272255679040951,-9.247968223814054,-6.3892029001041815,3.0087336244541483,41.89301310043668,2.6724890829694323,1.9954963609898102
model_165,0.001,0.001,1,5000,458,0.5,180554.47598253275,5.681222707423581,28.91484716157205,0.16663801888266727,0.11010232238871157,0.25295495864948503,0.16863318623634752,0.1459480180036306,0.3443295767579739,0.06523453181798144,0.14837220335859985,5.160729805013931,6.309444011142064,2.092883171251141,-5.5517627821646025,-8.107700012724726,-8.372047441993711,1.8864628820960698,27.028384279475983,3.7947598253275108,1.2468660844250359
model_166,0.001,0.001,10,500,458,0.5,180554.47598253275,5.681222707423581,121.66375545851528,0.13873314901933906,0.11822621021466341,0.2865050242006905,0.2520375323494109,0.49618972445199006,0.6312817662258967,0.06209689892770404,0.1009026344892309,2.7254895833333364,4.33244166666667,8.259680735300732,-10.914934352847332,-21.707166159425675,-8.156373034710999,3.8209606986899565,113.4934497816594,1.8602620087336244,3.4488398835516736
model_167,0.001,0.001,10,1000,458,0.5,180554.47598253275,5.681222707423581,78.98471615720524,0.158328892711867,0.13107013875014945,0.31541485464477115,0.2681135011291387,0.42281886955981485,0.6151102864370267,0.06782553665205718,0.11555799108587608,3.505751978891825,5.101308179419529,5.458219007499535,-7.505818067913794,-14.527360667620895,-6.813824060636664,3.683406113537118,73.66593886462883,1.997816593886463,3.1834512372634642
model_168,0.001,0.001,10,2000,458,0.5,180554.47598253275,5.681222707423581,49.31659388646288,0.16739626047949904,0.12071970370842591,0.3109383481944305,0.2249365452969186,0.2513219178002122,0.5285728076971976,0.06746762324680183,0.12592263485990376,4.849433242506816,6.491997275204364,3.4721064749935775,-5.71885294428921,-10.094080193430532,-6.723379057709816,3.1004366812227073,46.0589519650655,2.5807860262008733,2.1787962154294025
model_169,0.001,0.001,10,3000,458,0.5,180554.47598253275,5.681222707423581,36.6703056768559,0.15499389163895563,0.10581953787676188,0.2630168213313342,0.17846898625497637,0.17531221703775005,0.4013813276656842,0.05947628391002815,0.12322777893241192,5.004577259475222,6.611268221574348,2.6373620457799682,-5.445984696460436,-8.684890055132366,-7.4902874756397555,2.3624454148471616,34.30786026200873,3.3187772925764194,1.6104497816593881
model_170,0.001,0.001,10,5000,458,0.5,180554.47598253275,5.681222707423581,24.836244541484717,0.12975854522329522,0.08819606980666266,0.19299168744889852,0.1324237392982016,0.12147458458144304,0.25926729854613234,0.055958675610371364,0.11352440857844756,4.879162790697678,6.009825913621266,1.8309543981724616,-5.653871690123368,-7.838739637900381,-8.954450816671544,1.5283842794759825,23.307860262008735,4.152838427947598,1.039735080058224
model_171,0.001,0.001,50,500,458,0.5,180554.47598253275,5.681222707423581,63.290393013100434,0.14903350557277864,0.11695046446753915,0.27046528856043733,0.2173789721902677,0.31499453253884285,0.4908790042619994,0.06794197917676033,0.11911329576063576,3.745297142857145,5.397988000000001,4.173870116386056,-7.277027272557237,-12.933143554289034,-7.85726607492278,2.8668122270742358,59.15938864628821,2.814410480349345,2.3343828238719064
model_172,0.001,0.001,50,1000,458,0.5,180554.47598253275,5.681222707423581,49.52838427947598,0.15790202199267864,0.11840001999715358,0.2795760448566818,0.2142564283182025,0.2721373132319061,0.47605741772997107,0.06938442006622353,0.1269797163092027,4.267636887608071,5.779805763688762,3.3500191704829994,-6.190719034549433,-10.598009285712118,-7.473973472286868,2.7401746724890828,46.2532751091703,2.941048034934498,2.106882096069868
model_173,0.001,0.001,50,2000,458,0.5,180554.47598253275,5.681222707423581,36.11572052401747,0.1588492638961052,0.11231271736024563,0.2629062108044082,0.18693517857737446,0.1893215015212832,0.4007009006206283,0.07045875358545838,0.13289298655610907,4.838246246246248,6.280195795795801,2.4826339518148237,-5.536756968758268,-8.734823693837962,-7.690998715388726,2.3231441048034935,33.76855895196506,3.3580786026200875,1.6038253275109158
model_174,0.001,0.001,50,3000,458,0.5,180554.47598253275,5.681222707423581,28.87117903930131,0.14816020181667922,0.10179452301515327,0.22876268348023193,0.1584953715215512,0.1466091640186169,0.3230599143343171,0.06316345244395617,0.12881237084833855,4.824605095541402,6.1687337579617845,2.0290001115761274,-5.457917763003316,-7.996533594631746,-8.269395873389973,1.8973799126637554,26.973799126637555,3.7838427947598254,1.2863682678311488
model_175,0.001,0.001,50,5000,458,0.5,180554.47598253275,5.681222707423581,20.83406113537118,0.12065781510931564,0.08200521671279257,0.1704372360855868,0.11592820142447831,0.09984354469488042,0.22436748505654233,0.05809519366893381,0.1138500930851407,5.058397003745323,6.148453932584275,1.5158874819622932,-5.5921566474631215,-7.4136410174248235,-9.253466864228995,1.3034934497816595,19.53056768558952,4.377729257641922,0.8758689956331871
model_176,0.001,0.001,100,500,458,0.5,180554.47598253275,5.681222707423581,52.08733624454148,0.13653169837711832,0.10779140060699213,0.2509615122857213,0.20218149985267264,0.28597806601595455,0.4502768353959595,0.06564563777969636,0.11356240105942109,3.832887537993927,5.463183586626145,3.637268804958745,-6.673729157814898,-11.314894704673337,-7.986334157311442,2.554585152838428,48.60480349344978,3.126637554585153,2.0538253275109164
model_177,0.001,0.001,100,1000,458,0.5,180554.47598253275,5.681222707423581,42.7467248908297,0.14573254227839763,0.11120656822217677,0.26007747489590377,0.20245330527053543,0.25930345288327566,0.4382842832881364,0.07087774468884409,0.12245795651297284,4.226164634146348,5.744221341463421,3.007272416324111,-5.990676466595553,-9.793886269795735,-7.7986785518950255,2.4519650655021836,39.89956331877729,3.2292576419213974,1.885231441048034
model_178,0.001,0.001,100,2000,458,0.5,180554.47598253275,5.681222707423581,32.38209606986899,0.14714979871323586,0.1025913351975575,0.2456795787092961,0.1731555115132989,0.17715191182793286,0.37540169127473266,0.06627227490409493,0.12820675427789965,4.963822784810134,6.331455696202536,2.2869120412298805,-5.5199170134456885,-8.386407928984623,-8.010252341702422,2.089519650655022,30.27292576419214,3.591703056768559,1.4352576419213965
model_179,0.001,0.001,100,3000,458,0.5,180554.47598253275,5.681222707423581,26.37336244541485,0.1361085159364319,0.09438041933369624,0.21246657529424312,0.14867803139367278,0.1406274284838374,0.30356789602069595,0.06331555554279637,0.12407534406929545,4.913932659932666,6.171688888888891,1.9049444433004927,-5.497062433136194,-7.818326540391059,-8.570054833657233,1.705240174672489,24.66812227074236,3.975982532751092,1.1705895196506546
model_180,0.001,0.001,100,5000,458,0.5,180554.47598253275,5.681222707423581,19.2882096069869,0.11392271604448288,0.07814227945409069,0.15956329652438914,0.11012030428971663,0.09901333771260563,0.20894054018732927,0.06071685405484165,0.1140421963490566,4.894145038167943,5.8177083969465695,1.4341063553426798,-5.60492406752582,-7.291190087012682,-9.416812891843524,1.2074235807860263,18.080786026200872,4.473799126637554,0.8205225618631723
model_181,0.001,0.005,1,500,458,0.5,180554.47598253275,5.681222707423581,187.97379912663754,0.13650255232774447,0.12021546672009328,0.2995465471141592,0.27510783086414503,0.6873788007023943,0.7887924393655835,0.060200382408163194,0.10263803752973631,2.1809345794392554,3.544536915887853,13.106577174925015,-15.232050105656558,-31.887160764761294,-8.764756784837816,4.67467248908297,175.65065502183407,1.0065502183406114,4.426139737991266
model_182,0.001,0.005,1,1000,458,0.5,180554.47598253275,5.681222707423581,111.13318777292577,0.16978550308309934,0.14723544178423392,0.3561746886591401,0.3201235226372562,0.5897999795748962,0.7712914593469435,0.07308829876561002,0.126904214232207,3.0198688524590205,4.50534847775176,7.757856102415415,-8.906684973528273,-18.776084924035708,-6.057137836702505,4.521834061135372,103.73799126637554,1.1593886462882097,4.136509461426492
model_183,0.001,0.005,1,2000,458,0.5,180554.47598253275,5.681222707423581,63.06768558951965,0.20234111893119122,0.1478273997744827,0.38918860164669145,0.2878387762022888,0.33659001382639964,0.6970353573631893,0.07521219122115021,0.1550940943081103,4.750099056603779,6.4342617924528325,4.457361696550503,-5.623748268436985,-11.23081384960742,-5.300564822829933,3.9344978165938866,58.84934497816594,1.7467248908296944,2.886791848617176
model_184,0.001,0.005,1,3000,458,0.5,180554.47598253275,5.681222707423581,44.90174672489083,0.19440355460437356,0.13061548453369823,0.33862148218063687,0.22674735864511353,0.21993063626444054,0.5374766509142312,0.07041176105718713,0.15847002592828877,5.371546599496224,6.861885138539046,3.2023891289324213,-5.272255679040951,-9.247968223814054,-6.3892029001041815,3.0087336244541483,41.89301310043668,2.6724890829694323,1.9954963609898102
model_185,0.001,0.005,1,5000,458,0.5,180554.47598253275,5.681222707423581,28.91484716157205,0.16663801888266727,0.11010232238871157,0.25295495864948503,0.16863318623634752,0.1459480180036306,0.3443295767579739,0.06523453181798144,0.14837220335859985,5.160729805013931,6.309444011142064,2.092883171251141,-5.5517627821646025,-8.107700012724726,-8.372047441993711,1.8864628820960698,27.028384279475983,3.7947598253275108,1.2468660844250359
model_186,0.001,0.005,10,500,458,0.5,180554.47598253275,5.681222707423581,121.66375545851528,0.13873314901933906,0.11822621021466341,0.2865050242006905,0.2520375323494109,0.49618972445199006,0.6312817662258967,0.06209689892770404,0.1009026344892309,2.7254895833333364,4.33244166666667,8.259680735300732,-10.914934352847332,-21.707166159425675,-8.156373034710999,3.8209606986899565,113.4934497816594,1.8602620087336244,3.4488398835516736
model_187,0.001,0.005,10,1000,458,0.5,180554.47598253275,5.681222707423581,78.98471615720524,0.158328892711867,0.13107013875014945,0.31541485464477115,0.2681135011291387,0.42281886955981485,0.6151102864370267,0.06782553665205718,0.11555799108587608,3.505751978891825,5.101308179419529,5.458219007499535,-7.505818067913794,-14.527360667620895,-6.813824060636664,3.683406113537118,73.66593886462883,1.997816593886463,3.1834512372634642
model_188,0.001,0.005,10,2000,458,0.5,180554.47598253275,5.681222707423581,49.31659388646288,0.16739626047949904,0.12071970370842591,0.3109383481944305,0.2249365452969186,0.2513219178002122,0.5285728076971976,0.06746762324680183,0.12592263485990376,4.849433242506816,6.491997275204364,3.4721064749935775,-5.71885294428921,-10.094080193430532,-6.723379057709816,3.1004366812227073,46.0589519650655,2.5807860262008733,2.1787962154294025
model_189,0.001,0.005,10,3000,458,0.5,180554.47598253275,5.681222707423581,36.6703056768559,0.15499389163895563,0.10581953787676188,0.2630168213313342,0.17846898625497637,0.17531221703775005,0.4013813276656842,0.05947628391002815,0.12322777893241192,5.004577259475222,6.611268221574348,2.6373620457799682,-5.445984696460436,-8.684890055132366,-7.4902874756397555,2.3624454148471616,34.30786026200873,3.3187772925764194,1.6104497816593881
model_190,0.001,0.005,10,5000,458,0.5,180554.47598253275,5.681222707423581,24.836244541484717,0.12975854522329522,0.08819606980666266,0.19299168744889852,0.1324237392982016,0.12147458458144304,0.25926729854613234,0.055958675610371364,0.11352440857844756,4.879162790697678,6.009825913621266,1.8309543981724616,-5.653871690123368,-7.838739637900381,-8.954450816671544,1.5283842794759825,23.307860262008735,4.152838427947598,1.039735080058224
model_191,0.001,0.005,50,500,458,0.5,180554.47598253275,5.681222707423581,63.290393013100434,0.14903350557277864,0.11695046446753915,0.27046528856043733,0.2173789721902677,0.31499453253884285,0.4908790042619994,0.06794197917676033,0.11911329576063576,3.745297142857145,5.397988000000001,4.173870116386056,-7.277027272557237,-12.933143554289034,-7.85726607492278,2.8668122270742358,59.15938864628821,2.814410480349345,2.3343828238719064
model_192,0.001,0.005,50,1000,458,0.5,180554.47598253275,5.681222707423581,49.52838427947598,0.15790202199267864,0.11840001999715358,0.2795760448566818,0.2142564283182025,0.2721373132319061,0.47605741772997107,0.06938442006622353,0.1269797163092027,4.267636887608071,5.779805763688762,3.3500191704829994,-6.190719034549433,-10.598009285712118,-7.473973472286868,2.7401746724890828,46.2532751091703,2.941048034934498,2.106882096069868
model_193,0.001,0.005,50,2000,458,0.5,180554.47598253275,5.681222707423581,36.11572052401747,0.1588492638961052,0.11231271736024563,0.2629062108044082,0.18693517857737446,0.1893215015212832,0.4007009006206283,0.07045875358545838,0.13289298655610907,4.838246246246248,6.280195795795801,2.4826339518148237,-5.536756968758268,-8.734823693837962,-7.690998715388726,2.3231441048034935,33.76855895196506,3.3580786026200875,1.6038253275109158
model_194,0.001,0.005,50,3000,458,0.5,180554.47598253275,5.681222707423581,28.87117903930131,0.14816020181667922,0.10179452301515327,0.22876268348023193,0.1584953715215512,0.1466091640186169,0.3230599143343171,0.06316345244395617,0.12881237084833855,4.824605095541402,6.1687337579617845,2.0290001115761274,-5.457917763003316,-7.996533594631746,-8.269395873389973,1.8973799126637554,26.973799126637555,3.7838427947598254,1.2863682678311488
model_195,0.001,0.005,50,5000,458,0.5,180554.47598253275,5.681222707423581,20.83406113537118,0.12065781510931564,0.08200521671279257,0.1704372360855868,0.11592820142447831,0.09984354469488042,0.22436748505654233,0.05809519366893381,0.1138500930851407,5.058397003745323,6.148453932584275,1.5158874819622932,-5.5921566474631215,-7.4136410174248235,-9.253466864228995,1.3034934497816595,19.53056768558952,4.377729257641922,0.8758689956331871
model_196,0.001,0.005,100,500,458,0.5,180554.47598253275,5.681222707423581,52.08733624454148,0.13653169837711832,0.10779140060699213,0.2509615122857213,0.20218149985267264,0.28597806601595455,0.4502768353959595,0.06564563777969636,0.11356240105942109,3.832887537993927,5.463183586626145,3.637268804958745,-6.673729157814898,-11.314894704673337,-7.986334157311442,2.554585152838428,48.60480349344978,3.126637554585153,2.0538253275109164
model_197,0.001,0.005,100,1000,458,0.5,180554.47598253275,5.681222707423581,42.7467248908297,0.14573254227839763,0.11120656822217677,0.26007747489590377,0.20245330527053543,0.25930345288327566,0.4382842832881364,0.07087774468884409,0.12245795651297284,4.226164634146348,5.744221341463421,3.007272416324111,-5.990676466595553,-9.793886269795735,-7.7986785518950255,2.4519650655021836,39.89956331877729,3.2292576419213974,1.885231441048034
model_198,0.001,0.005,100,2000,458,0.5,180554.47598253275,5.681222707423581,32.38209606986899,0.14714979871323586,0.1025913351975575,0.2456795787092961,0.1731555115132989,0.17715191182793286,0.37540169127473266,0.06627227490409493,0.12820675427789965,4.963822784810134,6.331455696202536,2.2869120412298805,-5.5199170134456885,-8.386407928984623,-8.010252341702422,2.089519650655022,30.27292576419214,3.591703056768559,1.4352576419213965
model_199,0.001,0.005,100,3000,458,0.5,180554.47598253275,5.681222707423581,26.37336244541485,0.1361085159364319,0.09438041933369624,0.21246657529424312,0.14867803139367278,0.1406274284838374,0.30356789602069595,0.06331555554279637,0.12407534406929545,4.913932659932666,6.171688888888891,1.9049444433004927,-5.497062433136194,-7.818326540391059,-8.570054833657233,1.705240174672489,24.66812227074236,3.975982532751092,1.1705895196506546
model_200,0.001,0.005,100,5000,458,0.5,180554.47598253275,5.681222707423581,19.2882096069869,0.11392271604448288,0.07814227945409069,0.15956329652438914,0.11012030428971663,0.09901333771260563,0.20894054018732927,0.06071685405484165,0.1140421963490566,4.894145038167943,5.8177083969465695,1.4341063553426798,-5.60492406752582,-7.291190087012682,-9.416812891843524,1.2074235807860263,18.080786026200872,4.473799126637554,0.8205225618631723
