model_id,window_size,regime_threshold,regime_landmark,min_gap_samples,n_records,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_51,25,0.05,6.0,1000,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.00036930754834684583,0.0007939658594680427,0.00023501389440253802,0.0,0.0007278020378457057,0.0,0.004366812227074236,8.224000000000018,8.224000000000018,0.2593917148905969,-5.679813923614618,-5.684617417064399,-11.354268072086233,0.004366812227074236,1.0,5.676855895196507,0.0012925764192139606
model_52,25,0.05,6.0,2000,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.00036930754834684583,0.0007939658594680427,0.00023501389440253802,0.0,0.0007278020378457057,0.0,0.004366812227074236,8.224000000000018,8.224000000000018,0.2593917148905969,-5.679813923614618,-5.684617417064399,-11.354268072086233,0.004366812227074236,1.0,5.676855895196507,0.0012925764192139606
model_53,25,0.05,6.0,3000,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.00036930754834684583,0.0007939658594680427,0.00023501389440253802,0.0,0.0007278020378457057,0.0,0.004366812227074236,8.224000000000018,8.224000000000018,0.2593917148905969,-5.679813923614618,-5.684617417064399,-11.354268072086233,0.004366812227074236,1.0,5.676855895196507,0.0012925764192139606
model_54,25,0.05,6.0,5000,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.00036930754834684583,0.0007939658594680427,0.00023501389440253802,0.0,0.0007278020378457057,0.0,0.004366812227074236,8.224000000000018,8.224000000000018,0.2593917148905969,-5.679813923614618,-5.684617417064399,-11.354268072086233,0.004366812227074236,1.0,5.676855895196507,0.0012925764192139606
model_55,25,0.05,6.5,200,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.0002029527968392594,0.0007939658594680427,0.0001291517798068013,0.0,0.0007278020378457057,0.0,0.004366812227074236,9.024,9.024,0.2593917148905969,-5.680600364211105,-5.685403857660885,-11.35505451268272,0.004366812227074236,1.0,5.676855895196507,0.0007103347889374082
model_56,25,0.05,6.5,500,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.0002029527968392594,0.0007939658594680427,0.0001291517798068013,0.0,0.0007278020378457057,0.0,0.004366812227074236,9.024,9.024,0.2593917148905969,-5.680600364211105,-5.685403857660885,-11.35505451268272,0.004366812227074236,1.0,5.676855895196507,0.0007103347889374082
model_57,25,0.05,6.5,1000,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.0002029527968392594,0.0007939658594680427,0.0001291517798068013,0.0,0.0007278020378457057,0.0,0.004366812227074236,9.024,9.024,0.2593917148905969,-5.680600364211105,-5.685403857660885,-11.35505451268272,0.004366812227074236,1.0,5.676855895196507,0.0007103347889374082
model_58,25,0.05,6.5,2000,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.0002029527968392594,0.0007939658594680427,0.0001291517798068013,0.0,0.0007278020378457057,0.0,0.004366812227074236,9.024,9.024,0.2593917148905969,-5.680600364211105,-5.685403857660885,-11.35505451268272,0.004366812227074236,1.0,5.676855895196507,0.0007103347889374082
model_59,25,0.05,6.5,3000,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.0002029527968392594,0.0007939658594680427,0.0001291517798068013,0.0,0.0007278020378457057,0.0,0.004366812227074236,9.024,9.024,0.2593917148905969,-5.680600364211105,-5.685403857660885,-11.35505451268272,0.004366812227074236,1.0,5.676855895196507,0.0007103347889374082
model_60,25,0.05,6.5,5000,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.0002029527968392594,0.0007939658594680427,0.0001291517798068013,0.0,0.0007278020378457057,0.0,0.004366812227074236,9.024,9.024,0.2593917148905969,-5.680600364211105,-5.685403857660885,-11.35505451268272,0.004366812227074236,1.0,5.676855895196507,0.0007103347889374082
model_61,25,0.05,7.0,200,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.00011977542108546333,0.0007939658594680427,7.622072250893099e-05,0.0,0.0007278020378457057,0.0,0.004366812227074236,9.424000000000008,9.424000000000008,0.2593917148905969,-5.679585357385592,-5.682947802800439,-11.354760029874676,0.004366812227074236,1.0,5.676855895196507,0.00041921397379912135
model_62,25,0.05,7.0,500,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.00011977542108546333,0.0007939658594680427,7.622072250893099e-05,0.0,0.0007278020378457057,0.0,0.004366812227074236,9.424000000000008,9.424000000000008,0.2593917148905969,-5.679585357385592,-5.682947802800439,-11.354760029874676,0.004366812227074236,1.0,5.676855895196507,0.00041921397379912135
model_63,25,0.05,7.0,1000,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.00011977542108546333,0.0007939658594680427,7.622072250893099e-05,0.0,0.0007278020378457057,0.0,0.004366812227074236,9.424000000000008,9.424000000000008,0.2593917148905969,-5.679585357385592,-5.682947802800439,-11.354760029874676,0.004366812227074236,1.0,5.676855895196507,0.00041921397379912135
