model_id,alpha,window_size,stat_size,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_227,0.001,200,100,10,1000,34,127232.0,2.8529411764705883,125.1470588235294,0.04541155226160669,0.04457050145716065,0.17655591825436914,0.173751538535401,0.946078431372549,0.9967320261437908,0.021597451838461675,0.023653752331310975,2.3029411764705925,2.998588235294121,14.00174946739259,-8.746259918148802,-19.738990758805155,-3.4851886154676843,2.823529411764706,118.76470588235294,0.029411764705882353,2.7678823529411756
model_228,0.001,200,100,10,2000,34,127232.0,2.8529411764705883,63.1764705882353,0.08138011054764528,0.06350278486687105,0.276536980036924,0.21698329091678167,0.46633986928104576,0.9869281045751634,0.019098398768109363,0.043731844161073515,4.575117647058825,5.826158823529417,7.080627145224287,-3.665980544923606,-9.189880106695163,-1.1687366463907687,2.735294117647059,60.05882352941177,0.11764705882352941,2.1298039215686266
model_229,0.001,200,100,10,3000,34,127232.0,2.8529411764705883,42.44117647058823,0.0923510873217982,0.06578656260119053,0.2748185569221092,0.20193614884338465,0.3610294117647059,0.703921568627451,0.02214839424141747,0.05139730310728939,4.183777777777782,5.719511111111116,4.747002233992188,-2.8892821675185827,-6.561147675395991,-1.8474670606387023,2.176470588235294,40.26470588235294,0.6764705882352942,1.5401176470588225
model_230,0.001,200,100,10,5000,34,127232.0,2.8529411764705883,26.0,0.08743162994003024,0.05470476965765038,0.23230421771113782,0.14776128788390402,0.17107843137254902,0.49942810457516335,0.018099547511312205,0.050904977375565576,5.586879999999999,6.783264000000002,2.9092292726949935,-3.067685988560907,-5.35180166182938,-3.5432752107501995,1.3235294117647058,24.676470588235293,1.5294117647058822,0.8207647058823531
model_231,0.001,200,100,50,500,34,127232.0,2.8529411764705883,250.97058823529412,0.02385924600092865,0.02385924600092865,0.10275267557110103,0.10275267557110103,1.0,1.0,0.011547779256248588,0.012192898294042362,1.0079411764705843,1.3411764705882323,28.048576384779263,-19.573597090335507,-41.516176180820985,-8.778778133328066,2.8529411764705883,237.91176470588235,0.0,2.8529411764705883
model_232,0.001,200,100,50,1000,34,127232.0,2.8529411764705883,126.02941176470588,0.045418395768903046,0.04491906278795713,0.17640305498106454,0.17476172934564044,0.9549019607843138,0.9967320261437908,0.02146032570892764,0.023662728838587062,1.7106470588235307,2.406764705882351,14.04682691738667,-8.779412783572651,-19.808637283341277,-3.500094651335395,2.823529411764706,119.1470588235294,0.029411764705882353,2.7904313725490195
model_233,0.001,200,100,50,2000,34,127232.0,2.8529411764705883,63.588235294117645,0.08107672063808169,0.06574077892695361,0.2757995439387144,0.2261721417599555,0.4303104575163399,0.9869281045751634,0.017120860440950555,0.04355302075880586,4.273941176470589,5.193158823529413,7.115302106758196,-3.643725719390367,-9.200206615935013,-1.1301911534709854,2.735294117647059,60.35294117647059,0.11764705882352941,2.210156862745098
model_234,0.001,200,100,50,3000,34,127232.0,2.8529411764705883,42.6764705882353,0.09217790241738046,0.06602885049765178,0.2790404279796942,0.2029800196700732,0.35612745098039217,0.7392156862745098,0.022799817601459164,0.051071591427268546,4.638857142857142,6.258407142857146,4.774742203219316,-2.8322591418793843,-6.523564166934178,-1.7219007469990464,2.176470588235294,40.5,0.6764705882352942,1.550901960784314
model_235,0.001,200,100,50,5000,34,127232.0,2.8529411764705883,26.0,0.09947819007789521,0.06360426421357968,0.267682967947344,0.17773857496453596,0.2196078431372549,0.5898692810457516,0.02036199095022622,0.057692307692307654,5.009034482758623,6.19058620689655,2.888424295774648,-2.7542383416291374,-5.018943097857722,-3.0630624341030805,1.5,24.5,1.3529411764705883,0.9440588235294117
model_236,0.001,200,100,100,500,34,127232.0,2.8529411764705883,251.91176470588235,0.023782170485065684,0.023782170485065684,0.10245395193022667,0.10245395193022667,1.0,1.0,0.011513737887440867,0.012152847936031714,0.9977647058823564,1.3884823529411758,28.156068765534382,-19.662833472022285,-41.68209741186223,-8.859083855043488,2.8529411764705883,238.8235294117647,0.0,2.8529411764705883
model_237,0.001,200,100,100,1000,34,127232.0,2.8529411764705883,126.26470588235294,0.0455675331943603,0.044847482952962446,0.17702302276601886,0.17466757565216218,0.9534313725490196,1.0,0.021411368408170935,0.02373840150659204,2.1804705882352935,2.906041176470591,14.1127093443011,-8.856272456172348,-19.949431413040937,-3.544987095385114,2.8529411764705883,119.70588235294117,0.0,2.8051372549019606
model_238,0.001,200,100,100,2000,34,127232.0,2.8529411764705883,63.588235294117645,0.08096730608056704,0.06289146081571569,0.2756087340391215,0.2141682490352562,0.39133986928104575,0.9869281045751634,0.0175361811391223,0.04348598078840205,4.62841176470589,5.8516823529411806,7.122237099064978,-3.7192212060348897,-9.281993611720818,-1.2025408855448667,2.735294117647059,60.411764705882355,0.11764705882352941,2.1237843137254897
model_239,0.001,200,100,100,3000,34,127232.0,2.8529411764705883,42.6764705882353,0.09446951046142976,0.0671615588058661,0.28660703882400335,0.20495537447128498,0.3316176470588235,0.778921568627451,0.02209953748941435,0.05234186697934984,4.79055172413793,6.572220689655174,4.767807210912534,-2.764516029233353,-6.452576439946162,-1.6263681768181255,2.235294117647059,40.44117647058823,0.6176470588235294,1.5835490196078437
model_240,0.001,200,100,100,5000,34,127232.0,2.8529411764705883,26.0,0.0896285871542885,0.05680691211995323,0.23945441321253588,0.15531451837931587,0.19240196078431374,0.5148692810457517,0.02036199095022622,0.052036199095022585,5.275629629629627,6.340874074074073,2.9057617765416026,-3.012895422257336,-5.293775702272164,-3.4606905763675693,1.3529411764705883,24.647058823529413,1.5,0.8498039215686274
model_241,0.001,500,20,1,500,34,127232.0,2.8529411764705883,136.1764705882353,0.04222591512321962,0.04164045377122968,0.16624664371550008,0.16429223477636898,0.9828431372549019,0.9967320261437908,0.020157202804607758,0.021940620529448254,1.9005882352941166,2.5296647058823503,15.19456814415907,-9.658286768087214,-21.581601971353948,-3.931923284100905,2.823529411764706,128.88235294117646,0.029411764705882353,2.7820196078431367
model_242,0.001,500,20,1,1000,34,127232.0,2.8529411764705883,89.02941176470588,0.061055763803160745,0.057260915670183134,0.2227315003026925,0.20989636530064135,0.6861111111111111,0.9901960784313725,0.0218269108801164,0.03224647037906416,2.8719411764705907,3.870305882352945,9.934376479465026,-5.694104558467855,-13.510814366972383,-2.050455536568533,2.764705882352941,84.26470588235294,0.08823529411764706,2.58827450980392
model_243,0.001,500,20,1,2000,34,127232.0,2.8529411764705883,53.029411764705884,0.0936846772904321,0.06855432467451188,0.3054524013840433,0.22506712634102263,0.4467320261437908,0.980718954248366,0.022752497225305167,0.05092355439192281,4.796705882352942,5.939076470588239,5.915548437684933,-2.9956077218752846,-7.6472743614659615,-0.9638920491387701,2.676470588235294,50.1764705882353,0.17647058823529413,1.953490196078431
model_244,0.001,500,20,1,3000,34,127232.0,2.8529411764705883,38.0,0.09361327960563617,0.06453877709771924,0.27109273810783885,0.1877799789442991,0.24983660130718952,0.6833333333333333,0.01780185758513931,0.0526315789473684,5.3315,5.982199999999998,4.2442152917505025,-2.9292622036340004,-6.242119512200911,-2.243421784644663,2.0,36.0,0.8529411764705882,1.3779019607843137
model_245,0.001,500,20,1,5000,34,127232.0,2.8529411764705883,24.0,0.09698969302074537,0.07102862239190631,0.25751611799408386,0.18651450091523133,0.2229575163398693,0.5365196078431372,0.02205882352941174,0.05637254901960781,4.645999999999994,5.618953846153842,2.669972038111019,-2.584094404556793,-4.63850567812004,-3.0863005324810517,1.3529411764705883,22.647058823529413,1.5,0.9962745098039223
model_246,0.001,500,20,10,500,34,127232.0,2.8529411764705883,134.55882352941177,0.04316351245755751,0.04229425037490368,0.16936069576867352,0.16648478758805693,0.9872549019607842,1.0,0.02042620170373588,0.02244027920425136,1.8380000000000003,2.456894117647062,14.996920863415788,-9.504440247827823,-21.25151610552158,-3.8661964366280035,2.8529411764705883,127.20588235294117,0.0,2.7916862745098037
model_247,0.001,500,20,10,1000,34,127232.0,2.8529411764705883,88.3529411764706,0.06193700469504598,0.05768225388982267,0.2253331356928192,0.21059742409597848,0.6415032679738562,0.9934640522875817,0.021281553138790384,0.03273131792141202,3.2886470588235293,4.131700000000002,9.861559060243815,-5.601764975218616,-13.361502681171757,-1.9571902398891032,2.7941176470588234,83.6470588235294,0.058823529411764705,2.597509803921568
model_248,0.001,500,20,10,2000,34,127232.0,2.8529411764705883,53.0,0.09428809763163759,0.06524566990127215,0.30730452222685695,0.21619635028972733,0.48619281045751633,0.9839869281045752,0.02219795352425758,0.05123915441699596,4.636941176470592,5.919164705882355,5.919015933838324,-3.0427264574689907,-7.697577191766567,-0.9800069726731441,2.7058823529411766,50.205882352941174,0.14705882352941177,1.8623137254901965
model_249,0.001,500,20,10,3000,34,127232.0,2.8529411764705883,38.0,0.09454435476573055,0.06299169218924847,0.26910371344539996,0.18246820965841828,0.205718954248366,0.666421568627451,0.015479876160990705,0.053405572755417935,5.2942857142857145,6.044307142857143,4.240747795597112,-2.9215378723140613,-6.23117263780177,-2.2078969601584415,2.0294117647058822,35.970588235294116,0.8235294117647058,1.3466862745098034
model_250,0.001,500,20,10,5000,34,127232.0,2.8529411764705883,24.0,0.09720610514340376,0.06998360153469718,0.261682453240477,0.18613230820693782,0.21879084967320261,0.5593137254901961,0.02328431372549017,0.05637254901960781,4.539769230769229,5.778730769230771,2.669972038111019,-2.6366886501988547,-4.694335172344829,-3.166688918537633,1.3529411764705883,22.647058823529413,1.5,0.9787647058823535
model_251,0.001,500,20,50,500,34,127232.0,2.8529411764705883,133.41176470588235,0.04303485962847124,0.04264410332595023,0.16885494556024977,0.16756471248588792,0.9901960784313725,0.9967320261437908,0.02077987815626337,0.02237600049003044,1.8738235294117638,2.5272941176470614,14.885960986507278,-9.409594533872212,-21.097807374214376,-3.8007822313481903,2.823529411764706,126.26470588235294,0.029411764705882353,2.796176470588235
model_252,0.001,500,20,50,1000,34,127232.0,2.8529411764705883,88.02941176470588,0.06227016457572648,0.05881306794779017,0.22611451978702563,0.2140661147367019,0.718218954248366,0.9934640522875817,0.02304647599591415,0.03292353970747831,2.7795294117647025,3.681670588235293,9.816481610249735,-5.612581225761092,-13.362136529414542,-2.002509456287309,2.7941176470588234,83.26470588235294,0.058823529411764705,2.636058823529412
model_253,0.001,500,20,50,2000,34,127232.0,2.8529411764705883,53.0,0.094231517257049,0.06770809444412629,0.30733045348923727,0.2240645597039504,0.4371732026143791,0.9839869281045752,0.022197558268590406,0.05119311875693667,4.484470588235297,5.741364705882353,5.919015933838324,-2.976944989025703,-7.634887768717052,-0.9126794815329698,2.7058823529411766,50.205882352941174,0.14705882352941177,1.9358823529411762
model_254,0.001,500,20,50,3000,34,127232.0,2.8529411764705883,38.0,0.09643780445329789,0.06814981564995978,0.2808709185304242,0.2004643069214565,0.26454248366013067,0.7223039215686274,0.018575851393188847,0.05417956656346747,4.829586206896558,5.774613793103458,4.237280299443721,-2.792884779963433,-6.099264366753971,-2.0514596924505164,2.0588235294117645,35.94117647058823,0.7941176470588235,1.4509215686274508
model_255,0.001,500,20,50,5000,34,127232.0,2.8529411764705883,24.0,0.09258401699190384,0.07021027952044229,0.24509292973053826,0.18445674673571963,0.20898692810457517,0.5053921568627451,0.026960784313725467,0.053921568627450955,4.390086956521737,5.923582608695648,2.6769070304178006,-2.6978241176863764,-4.76194103947652,-3.2834127156148334,1.2941176470588236,22.705882352941178,1.5588235294117647,0.9845686274509807
model_256,0.001,500,20,100,500,34,127232.0,2.8529411764705883,133.35294117647058,0.042982914164307245,0.0421721785225328,0.16875600183975492,0.16607258105360004,0.9901960784313725,0.9967320261437908,0.02080569048106393,0.02234494292590174,1.7658235294117652,2.4790705882352966,14.88942848266067,-9.396974540562457,-21.082776178111757,-3.7599560747289846,2.823529411764706,126.29411764705883,0.029411764705882353,2.7663725490196076
model_257,0.001,500,20,100,1000,34,127232.0,2.8529411764705883,88.08823529411765,0.06286793758610452,0.05937146449421425,0.2278956664030193,0.2166396817867157,0.7711601307189543,0.9967320261437908,0.023711169861202856,0.03324848735433172,2.5886470588235317,3.512294117647061,9.813014114096342,-5.566067250937825,-13.309484747292274,-1.929652620407658,2.823529411764706,83.23529411764706,0.029411764705882353,2.6605882352941173
model_258,0.001,500,20,100,2000,34,127232.0,2.8529411764705883,53.0,0.09424793589679122,0.06444741397959854,0.3074623095861484,0.21274417946880797,0.385702614379085,0.9839869281045752,0.019977802441731363,0.05119311875693667,4.951176470588239,6.162947058823528,5.915548437684933,-3.0421366900762146,-7.693730782533438,-0.9810455262005443,2.7058823529411766,50.1764705882353,0.14705882352941177,1.8423137254901976
model_259,0.001,500,20,100,3000,34,127232.0,2.8529411764705883,38.0,0.09389072179044551,0.0657808961291953,0.27482400950449265,0.1958620034514153,0.2730392156862745,0.7087418300653594,0.01702786377708978,0.052631578947368404,4.820758620689656,5.739310344827589,4.2442152917505025,-2.92330261729192,-6.236142129139944,-2.237471096662025,2.0,36.0,0.8529411764705882,1.3952941176470586
model_260,0.001,500,20,100,5000,34,127232.0,2.8529411764705883,24.0,0.0936979869640053,0.06990328842803892,0.2420142988974001,0.18209075698964144,0.22246732026143792,0.49166666666666664,0.028186274509803894,0.05514705882352938,4.465304347826084,5.706982608695651,2.6734395342644097,-2.7002115141795615,-4.764328427438659,-3.2858001163735424,1.3235294117647058,22.676470588235293,1.5294117647058822,0.9829019607843137
model_261,0.001,500,30,1,500,34,127232.0,2.8529411764705883,135.58823529411765,0.04239908917504633,0.0419133802577292,0.16682918371462094,0.16519631114379868,0.9875816993464052,0.9967320261437908,0.020472615013688647,0.02203201244710069,1.8884705882352928,2.6578294117647028,15.128685717244643,-9.5946006462901,-21.473484121561572,-3.8904530263014245,2.823529411764706,128.3235294117647,0.029411764705882353,2.789529411764706
model_262,0.001,500,30,1,1000,34,127232.0,2.8529411764705883,89.97058823529412,0.06092857070669287,0.05745785088268414,0.22249653345514148,0.2108323093292272,0.7370915032679738,0.9934640522875817,0.022233399265785225,0.03217149844986744,2.719352941176471,3.646088235294115,10.045336356373536,-5.7276152232592175,-13.585143078860208,-2.063557177811665,2.7941176470588234,85.20588235294117,0.058823529411764705,2.6299215686274517
model_263,0.001,500,30,1,2000,34,127232.0,2.8529411764705883,54.0,0.09182786323843974,0.06642065813032659,0.30170508236824173,0.22101430462076435,0.4357843137254902,0.980718954248366,0.01960784313725488,0.04979035639412994,4.680294117647063,5.593829411764712,6.033443306900225,-3.096030348622034,-7.85421177132139,-1.01105728433118,2.676470588235294,51.1764705882353,0.17647058823529413,1.9289411764705875
model_264,0.001,500,30,1,3000,34,127232.0,2.8529411764705883,38.94117647058823,0.09633890921834512,0.07268004853410136,0.2895266098170681,0.2145553353083606,0.3116830065359477,0.7706699346405229,0.027189013257124684,0.053643724696356226,4.604266666666663,6.189906666666672,4.34477268019884,-2.7847571440003227,-6.191438593077102,-1.9637693606384037,2.088235294117647,36.85294117647059,0.7647058823529411,1.5787254901960779
model_265,0.001,500,30,1,5000,34,127232.0,2.8529411764705883,25.0,0.08333470168573376,0.044673420380706666,0.2075038538428859,0.112063070410616,0.05718954248366013,0.41437908496732023,0.009411764705882354,0.04941176470588235,6.5935238095238065,7.526990476190479,2.8017368919398744,-3.195235632644852,-5.379058169032793,-3.8092067173920583,1.2352941176470589,23.764705882352942,1.6176470588235294,0.659176470588235
model_266,0.001,500,30,10,500,34,127232.0,2.8529411764705883,135.2941176470588,0.04253643386249268,0.04217904267906896,0.16727016638388897,0.16608725190354284,0.9934640522875817,0.9967320261437908,0.020722827273090303,0.022106578238540536,1.8038823529411772,2.425558823529408,15.076673274943781,-9.605455865335443,-21.458593516851664,-3.9435929219302768,2.823529411764706,127.88235294117646,0.029411764705882353,2.7983333333333333
model_267,0.001,500,30,10,1000,34,127232.0,2.8529411764705883,90.0,0.06173607580257192,0.0583528368382588,0.22458589744896487,0.21340072970976406,0.7689542483660131,0.9967320261437908,0.024194102878835177,0.032626859203000916,2.5968235294117643,3.5460705882352976,10.02799887560658,-5.652314730475766,-13.494452907091059,-1.966539759815177,2.823529411764706,85.05882352941177,0.029411764705882353,2.662196078431373
model_268,0.001,500,30,10,2000,34,127232.0,2.8529411764705883,54.029411764705884,0.0916040334683972,0.0656673362329099,0.3015234072832569,0.21857122680955907,0.4411764705882353,0.980718954248366,0.02065755595167358,0.04963807516526714,4.750941176470591,5.822970588235296,6.033443306900225,-3.1199342613735825,-7.881437609539042,-1.0333002343496756,2.676470588235294,51.1764705882353,0.17647058823529413,1.912039215686274
model_269,0.001,500,30,10,3000,34,127232.0,2.8529411764705883,38.970588235294116,0.10010426731079386,0.07834395312164769,0.298192155248252,0.23224213449818382,0.3744281045751634,0.7802287581699346,0.03167420814479635,0.05582678415495749,4.301533333333335,5.802793333333335,4.337837687892058,-2.5623663429937267,-5.9625808678943955,-1.6563767276022163,2.176470588235294,36.794117647058826,0.6764705882352942,1.7028039215686273
model_270,0.001,500,30,10,5000,34,127232.0,2.8529411764705883,25.0,0.08775424728174995,0.04811126680484743,0.22145433564562486,0.12564788856084855,0.09738562091503267,0.44281045751633985,0.011764705882352941,0.05176470588235294,6.237818181818185,7.195281818181826,2.7948018996330926,-3.09292131277616,-5.27027337742872,-3.651304103979292,1.2941176470588236,23.705882352941178,1.5588235294117647,0.6996274509803913
model_271,0.001,500,30,50,500,34,127232.0,2.8529411764705883,135.0,0.04291040378154173,0.04242399928645977,0.16853507041581495,0.16690004365377306,0.9875816993464052,1.0,0.02053642738389417,0.0223059711154019,1.8015294117647098,2.4060705882352984,15.073205778790388,-9.604936118087299,-21.466997610598003,-3.909199489479005,2.8529411764705883,127.8529411764706,0.0,2.8185882352941176
model_272,0.001,500,30,50,1000,34,127232.0,2.8529411764705883,90.0,0.06152731562210798,0.057536821502811544,0.224115401555819,0.2106958363152907,0.7143790849673203,0.9967320261437908,0.0222222222222222,0.032507009364899545,2.955705882352941,3.9279764705882325,10.048803852526925,-5.6943465685785775,-13.552420982356395,-2.000603479336728,2.823529411764706,85.23529411764706,0.029411764705882353,2.6339999999999995
model_273,0.001,500,30,50,2000,34,127232.0,2.8529411764705883,54.029411764705884,0.09191243335854929,0.06569923777234236,0.30189159907904284,0.21601146138139596,0.43504901960784315,0.980718954248366,0.022836205189146343,0.049843608112198526,4.9645294117647065,6.116129411764709,6.026508314593443,-3.097658846350772,-7.852718564680375,-1.014246634244794,2.676470588235294,51.11764705882353,0.17647058823529413,1.9114901960784318
model_274,0.001,500,30,50,3000,34,127232.0,2.8529411764705883,39.0,0.09849246563023524,0.07268151616621765,0.2929357678160688,0.2165125546203071,0.3685457516339869,0.7743464052287582,0.030165912518853668,0.055052790346907944,4.464709677419358,5.907625806451616,4.34477268019884,-2.7075396890336707,-6.114212191114659,-1.8277328497578822,2.1470588235294117,36.85294117647059,0.7058823529411765,1.5818235294117644
model_275,0.001,500,30,50,5000,34,127232.0,2.8529411764705883,25.0,0.08093818752451372,0.04978280544016523,0.19929036388907592,0.12777666557663842,0.11070261437908496,0.3957516339869281,0.012941176470588235,0.048235294117647064,5.766300000000004,6.40359000000001,2.8052043880932653,-3.161960105167663,-5.349017528410511,-3.803725511193298,1.2058823529411764,23.794117647058822,1.6470588235294117,0.7316666666666655
model_276,0.001,500,30,100,500,34,127232.0,2.8529411764705883,135.1764705882353,0.04286809225606865,0.042119884268811844,0.1683206149952035,0.16583913850898724,0.9843137254901961,1.0,0.020295941197696458,0.02228594991893064,2.0679411764705886,2.716141176470589,15.104413244170908,-9.654110672554507,-21.53926330666376,-3.9468284731469407,2.8529411764705883,128.11764705882354,0.0,2.800235294117647
model_277,0.001,500,30,100,1000,34,127232.0,2.8529411764705883,90.02941176470588,0.06091042124372703,0.05664640763905672,0.22231202063221575,0.20807330174591757,0.70890522875817,0.9934640522875817,0.0215650362709186,0.03216826305297324,2.9800000000000018,3.895135294117647,10.0592063409871,-5.710880614671559,-13.57582159061814,-2.013704244345328,2.7941176470588234,85.32352941176471,0.058823529411764705,2.591705882352942
model_278,0.001,500,30,100,2000,34,127232.0,2.8529411764705883,54.029411764705884,0.09163997242554892,0.06436610782992569,0.3014216943783968,0.21135037850226882,0.37107843137254903,0.980718954248366,0.020112893642305386,0.049667036625971106,5.220941176470591,6.299270588235299,6.040378299207007,-3.140901244921661,-7.908947840948793,-1.0509955939669184,2.676470588235294,51.23529411764706,0.17647058823529413,1.8785882352941172
model_279,0.001,500,30,100,3000,34,127232.0,2.8529411764705883,39.0,0.08993363400451343,0.0656749278700206,0.2636207047935754,0.192872839849854,0.3048202614379085,0.6922385620915033,0.026395173453996956,0.05052790346907989,4.584333333333336,5.896013333333332,4.365577657119186,-3.0522825824963724,-6.47834980360322,-2.339248971942948,1.9705882352941178,37.029411764705884,0.8823529411764706,1.4366470588235296
model_280,0.001,500,30,100,5000,34,127232.0,2.8529411764705883,25.0,0.08311683676198647,0.053772066657175786,0.2061303091695137,0.13796672948010247,0.14011437908496732,0.41045751633986927,0.01411764705882353,0.04941176470588235,5.508800000000003,6.2815800000000035,2.8017368919398744,-3.0695674199178433,-5.25338943159398,-3.6835387670209516,1.2352941176470589,23.764705882352942,1.6176470588235294,0.7888823529411761
model_281,0.001,500,50,1,500,34,127232.0,2.8529411764705883,141.47058823529412,0.040600542808951805,0.04021764265463318,0.16115854104048707,0.15984586091159067,0.969607843137255,0.9967320261437908,0.019246010051812413,0.02106060121759878,1.8150588235294116,2.5381647058823544,15.808314963309268,-10.205984724305017,-22.62627033561727,-4.26054780100183,2.823529411764706,134.08823529411765,0.029411764705882353,2.79578431372549
model_282,0.001,500,50,1,1000,34,127232.0,2.8529411764705883,93.73529411764706,0.05894911584373469,0.05597448440037063,0.21669066169568518,0.2062873379149126,0.7891339869281045,0.9934640522875817,0.02322897690890851,0.031079902104540903,2.8101176470588247,3.671676470588239,10.451033406320274,-6.090014167257973,-14.312819707170219,-2.243317279654792,2.7941176470588234,88.6470588235294,0.058823529411764705,2.649568627450981
model_283,0.001,500,50,1,2000,34,127232.0,2.8529411764705883,56.11764705882353,0.08987178197028932,0.06968822702774569,0.29671942269627927,0.22941612762011798,0.45294117647058824,0.9836601307189542,0.024087290418559736,0.04866735553326471,4.5757058823529455,6.047194117647062,6.269233045330808,-3.093785526934434,-7.971513792383943,-0.9490390412685021,2.7058823529411766,53.1764705882353,0.14705882352941177,2.095803921568627
model_284,0.001,500,50,1,3000,34,127232.0,2.8529411764705883,40.029411764705884,0.09019191110329207,0.06777597818142589,0.27545438929249544,0.20886748831926105,0.41282679738562095,0.7633986928104575,0.02573713350255674,0.05000459846227421,4.091933333333335,5.458546666666672,4.483472526334477,-3.006349431725784,-6.5391316735248415,-2.181134781414491,2.0,38.029411764705884,0.8529411764705882,1.5013725490196073
model_285,0.001,500,50,1,5000,34,127232.0,2.8529411764705883,24.352941176470587,0.08827070455142877,0.06814124545688716,0.23152005281363386,0.1842241425922257,0.2915849673202614,0.5056372549019608,0.029019607843137236,0.0520098039215686,4.228399999999999,4.750824,2.721984480411883,-2.8362650114991146,-4.9456756760477125,-3.4580302674601104,1.2647058823529411,23.08823529411765,1.588235294117647,0.9641764705882354
model_286,0.001,500,50,10,500,34,127232.0,2.8529411764705883,141.26470588235293,0.041191526614299874,0.0406246331902636,0.16301415851330744,0.16111157099428156,0.9934640522875817,1.0,0.019859102758600672,0.021379374388534968,1.7340000000000029,2.4160647058823534,15.763237513315186,-10.127143299561778,-22.515828883351947,-4.16809462531375,2.8529411764705883,133.7058823529412,0.0,2.8112745098039214
model_287,0.001,500,50,10,1000,34,127232.0,2.8529411764705883,93.88235294117646,0.05817938922056444,0.0551750609071015,0.2145515863907385,0.20399797253639146,0.6716503267973857,0.9901960784313725,0.021294343255710193,0.030653390364980188,2.794941176470595,3.64997647058824,10.47530587939401,-6.109908308090985,-14.35561778884339,-2.251759450067724,2.764705882352941,88.8529411764706,0.08823529411764706,2.61835294117647
model_288,0.001,500,50,10,2000,34,127232.0,2.8529411764705883,56.294117647058826,0.08976855283032614,0.07180917463688753,0.29654726069368825,0.23728397948453772,0.4527777777777778,0.9836601307189542,0.024040884296302228,0.04860759295743813,4.158058823529414,5.502252941176474,6.27616803763759,-3.0368351766140576,-7.920888976065762,-0.8889259239470285,2.7058823529411766,53.23529411764706,0.14705882352941177,2.1638823529411764
model_289,0.001,500,50,10,3000,34,127232.0,2.8529411764705883,40.205882352941174,0.08162452997493534,0.05958917645490847,0.2450377436121244,0.18071466854102738,0.3236111111111111,0.6604575163398693,0.02272238163558106,0.045462697274031565,4.3093103448275825,5.529268965517239,4.525082480175168,-3.3736825891488023,-6.945240372327224,-2.7055507563831207,1.8235294117647058,38.38235294117647,1.0294117647058822,1.3293725490196082
model_290,0.001,500,50,10,5000,34,127232.0,2.8529411764705883,24.323529411764707,0.09106566924592811,0.06434108925236018,0.24430163903505236,0.17306033061556414,0.22516339869281046,0.5457516339869282,0.02549019607843136,0.05318627450980389,4.78844444444445,5.465037037037045,2.7150494881051013,-2.7973916232838523,-4.897096273915607,-3.365186356791504,1.2941176470588236,23.029411764705884,1.5588235294117647,0.9085882352941167
model_291,0.001,500,50,50,500,34,127232.0,2.8529411764705883,140.88235294117646,0.04112052445260457,0.04042135711443643,0.1628901251352662,0.1605488767092903,0.9901960784313725,1.0,0.019673529904844164,0.021338003483571982,1.7929411764705891,2.477094117647059,15.752835024855013,-10.130898197094883,-22.506515065620942,-4.178383880478913,2.8529411764705883,133.61764705882354,0.0,2.801901960784314
model_292,0.001,500,50,50,1000,34,127232.0,2.8529411764705883,93.94117647058823,0.05821077129620653,0.05585785597756294,0.21457918266328613,0.20692567532963663,0.7620915032679738,0.9901960784313725,0.022225362348096377,0.0306734567212637,2.716764705882356,3.4438058823529443,10.47183838324062,-6.09574783670134,-14.337245270145969,-2.239705002331966,2.764705882352941,88.82352941176471,0.08823529411764706,2.6485686274509797
model_293,0.001,500,50,50,2000,34,127232.0,2.8529411764705883,56.6764705882353,0.08944677877197428,0.07013476472879347,0.29544525797648624,0.2340395508034906,0.556045751633987,0.9836601307189542,0.024896800825593375,0.04844683753352481,4.022058823529407,5.419170588235293,6.314310495324891,-3.1197493611758174,-8.03627992760906,-0.9556017250180202,2.7058823529411766,53.55882352941177,0.14705882352941177,2.116725490196078
model_294,0.001,500,50,50,3000,34,127232.0,2.8529411764705883,40.6764705882353,0.08700792808174673,0.05409070251604925,0.25941813919983636,0.16534384382402925,0.2782679738562091,0.6641339869281045,0.017342180774748917,0.04842180774748922,5.484615384615387,6.595938461538465,4.5632249378624685,-3.2754443102267023,-6.879404357337412,-2.4146407572595825,1.9705882352941178,38.705882352941174,0.8823529411764706,1.2194313725490193
model_295,0.001,500,50,50,5000,34,127232.0,2.8529411764705883,24.058823529411764,0.10360718949237618,0.07135496743203928,0.26519805217085546,0.17684852855868424,0.13537581699346404,0.5553104575163399,0.020833333333333322,0.061225490196078404,5.520000000000004,6.341938461538463,2.663037045804237,-2.3840329215942773,-4.431973113298759,-2.77182753162439,1.4705882352941178,22.58823529411765,1.3823529411764706,1.0210196078431377
model_296,0.001,500,50,100,500,34,127232.0,2.8529411764705883,141.05882352941177,0.04121613382483075,0.040922949884587986,0.1631076909795896,0.16212371748151458,0.9934640522875817,1.0,0.01987337310253679,0.021392134295258693,1.6674705882352963,2.3406235294117606,15.742432536394842,-10.086976781917139,-22.456490358653532,-4.137514111196002,2.8529411764705883,133.52941176470588,0.0,2.8313921568627447
